I1,I2,I3
1.15,0.404,0.437
0.919,0.307,0.465
1.379,0.434,0.691
0.92,0.651,0.699
0.689,0.808,0.668
1.148,0.733,0.645
0.92,0.666,0.742
1.38,0.703,0.753
0.92,1.167,0.93
1.611,1.249,0.57
0.918,1.219,0.476
1.15,1.376,0.515
0.919,1.406,0.544
1.148,1.638,0.504
1.379,1.451,0.455
1.61,1.638,0.599
1.61,1.84,0.632
0.919,1.84,0.405
1.148,1.623,0.398
1.609,1.892,0.577
1.148,1.997,0.518
1.148,1.892,0.591
1.148,2.094,0.551
1.609,2.326,0.433
1.379,1.967,0.321
1.609,2.237,0.667
1.148,2.536,0.541
1.379,2.237,0.216
1.609,2.596,0.583
1.379,2.611,0.258
1.148,2.379,0.164
1.38,2.708,0.425
0.92,2.498,0.264
1.608,2.67,0.403
1.609,2.685,0.321
1.608,2.581,0.201
1.379,2.97,0.645
0.92,2.67,0.133
1.379,2.453,0.031
1.379,2.655,0.105
1.379,2.207,0.021
1.15,2.394,0.012
0.92,2.551,0.062
1.381,2.064,0.016
0.69,2.251,0.081
1.379,2.207,0.168
1.15,1.907,0.074
1.15,2.237,0.188
1.379,2.154,-0.026
1.15,1.69,-0.082
1.15,1.795,-0.009
0.918,2.035,-0.023
0.689,1.593,-0.153
1.15,1.421,-0.026
1.148,1.361,-0.042
0.92,1.653,0.096
1.15,1.593,-0.157
1.379,1.339,-0.303
0.459,1.152,-0.284
1.379,1.264,-0.194
0.919,1.451,-0.238
1.15,1.137,-0.228
1.15,0.823,-0.331
1.15,0.651,-0.198
1.15,0.546,-0.186
0.689,0.531,0.023
1.379,0.531,-0.132
1.379,0.561,-0.131
0.689,0.449,-0.275
0.919,0.135,-0.201
1.379,-0.209,-0.043
1.15,-0.142,0.029
1.15,0.105,0.033
1.15,0.03,-0.199
1.15,-0.239,-0.283
0.919,-0.269,-0.306
0.689,-0.269,-0.278
0.919,-0.329,-0.222
0.92,-0.299,-0.57
0.92,-0.194,-0.515
1.379,-0.269,-0.833
1.609,-0.554,-0.742
1.378,-0.726,-0.865
0.689,-0.77,-0.605
0.918,-0.913,-0.709
1.379,-1.159,-0.521
1.379,-1.302,-0.404
1.15,-1.07,-0.282
1.379,-0.942,-0.681
1.379,-1.331,-0.712
1.38,-1.728,-0.514
1.609,-1.773,-0.275
1.15,-1.302,-0.264
1.609,-1.331,-0.798
1.839,-1.698,-0.803
1.609,-2.259,-0.58
1.38,-1.99,-0.042
1.15,-1.616,-0.3
1.378,-1.975,-0.763
1.609,-2.289,-0.509
1.842,-2.02,-0.281
1.839,-2.102,-0.651
1.148,-2.289,-0.618
1.148,-2.162,-0.389
1.378,-2.521,-0.663
0.919,-2.476,-0.306
1.38,-2.229,-0.199
1.378,-2.648,-0.598
1.15,-2.618,-0.258
1.148,-2.543,-0.314
1.148,-2.618,-0.416
1.378,-2.446,-0.282
1.609,-2.887,-0.67
1.379,-2.678,-0.151
1.839,-2.745,-0.189
1.379,-2.932,-0.364
1.15,-2.678,-0.176
1.38,-2.229,-0.156
1.38,-2.461,-0.125
1.379,-2.446,-0.076
0.92,-2.072,0.101
1.15,-2.259,-0.195
1.15,-2.289,0.068
0.92,-1.788,0.198
0.689,-1.99,-0.033
0.92,-1.975,0.096
1.15,-1.743,0.094
1.15,-1.758,0.042
0.689,-1.87,0.018
0.92,-1.99,0.127
0.689,-1.616,0.585
1.151,-1.698,0.133
1.15,-1.369,0.392
0.459,-1.287,0.398
0.459,-1.085,0.289
1.38,-1.055,0.123
1.15,-1.04,0.186
1.38,-0.711,0.186
0.46,-0.598,-0.126
1.38,-0.643,-0.029
1.148,-0.696,0.082
1.378,-0.741,0.068
1.15,-0.486,0.192
1.15,-0.456,0.145
1.379,-0.381,0.249
0.689,-0.411,0.347
0.689,-0.426,0.331
0.689,-0.112,0.411
0.689,0.105,0.348
0.919,0.12,0.278
0.918,0.075,0.424
0.92,0.045,0.348
0.92,0.06,0.658
1.15,0.135,0.66
1.15,0.172,0.88
1.381,0.307,0.848
0.919,0.591,0.69
0.92,0.778,0.461
0.919,0.808,0.508
1.378,0.703,0.522
1.379,0.636,0.58
1.379,0.748,0.867
0.919,1.152,0.758
1.15,1.204,0.57
1.379,1.189,0.399
1.15,1.376,0.392
1.38,1.391,0.547
1.378,1.638,0.505
0.919,1.466,0.305
0.918,1.735,0.61
1.148,1.765,0.314
1.379,1.78,0.479
1.379,1.638,0.563
1.148,1.997,0.441
0.919,2.154,0.431
0.689,1.795,0.306
1.839,2.184,0.734
1.839,2.311,0.356
0.689,1.952,0.397
1.609,2.237,0.745
0.919,2.551,0.436
1.379,2.296,0.593
1.148,2.708,0.765
1.379,2.596,0.234
0.689,2.394,0.209
1.609,2.723,0.516
1.379,2.468,0.237
1.378,2.842,0.449
1.379,2.498,0.168
1.379,2.768,0.636
1.148,2.895,0.392
0.919,2.498,0.039
1.61,3.029,0.564
1.38,2.753,0.071
1.61,2.708,0.278
1.61,3.097,0.396
0.689,2.551,0.154
1.38,2.109,0.017
1.379,2.281,0.044
1.15,2.207,0.022
1.15,1.937,-0.018
1.609,2.207,0.168
0.69,2.094,-0.079
1.15,1.623,-0.115
1.15,1.735,-0.049
1.381,1.952,-0.043
1.15,1.72,-0.061
1.15,1.481,-0.054
0.459,1.376,0.109
1.381,1.608,-0.04
1.15,1.69,-0.165
0.689,1.406,-0.336
1.379,1.092,-0.286
1.148,1.189,-0.106
1.15,1.339,-0.2
0.459,1.062,-0.32
1.379,0.778,-0.219
1.15,0.591,-0.19
1.609,0.606,-0.027
1.379,0.494,-0.114
1.379,0.404,-0.016
1.379,0.404,-0.042
0.689,0.449,-0.101
0.689,0.389,-0.198
1.15,0.232,-0.28
1.379,-0.082,-0.272
1.15,-0.224,-0.114
0.919,-0.112,-0.044
0.459,0.06,-0.266
0.689,0,-0.452
1.15,-0.194,-0.52
1.15,-0.314,-0.455
1.15,-0.396,-0.453
1.38,-0.329,-0.664
1.61,-0.299,-0.667
1.148,-0.539,-0.814
1.61,-0.673,-0.786
1.148,-0.83,-0.63
0.689,-1.025,-0.654
0.919,-1.227,-0.56
1.38,-1.316,-0.405
1.15,-1.025,-0.438
1.38,-0.928,-0.571
1.84,-1.369,-0.872
1.379,-1.803,-0.507
1.15,-1.803,-0.253
1.15,-1.272,-0.287
1.148,-1.346,-0.697
1.609,-1.728,-0.847
1.84,-2.229,-0.455
1.15,-1.9,-0.082
0.919,-1.586,-0.437
1.148,-1.945,-0.812
1.839,-2.334,-0.645
1.609,-2.102,-0.599
1.148,-2.177,-0.546
1.148,-2.334,-0.389
1.148,-2.177,-0.343
1.61,-2.633,-0.502
1.609,-2.521,-0.153
0.919,-2.274,-0.347
1.609,-2.678,-0.571
1.608,-2.476,-0.249
1.61,-2.678,-0.514
1.379,-2.693,-0.381
1.148,-2.364,-0.261
1.378,-2.85,-0.616
1.148,-2.618,-0.211
1.378,-2.805,-0.586
1.608,-2.962,-0.243
1.378,-2.693,-0.225
1.378,-2.902,-0.092
1.379,-2.558,-0.131
1.148,-2.745,-0.461
0.919,-2.962,-0.271
1.379,-2.73,-0.121
1.379,-2.005,0.105
0.92,-1.833,0.123
1.15,-1.788,0.133
1.15,-1.87,0.06
0.92,-1.945,0.244
1.379,-1.646,0.416
0.689,-1.661,0.511
0.689,-1.399,0.308
0.919,-1.316,0.222
0.92,-1.174,0.211
0.919,-1.159,0.131
0.69,-1.04,0.128
0.689,-0.711,0.187
1.15,-0.628,0.021
1.148,-0.726,0.007
0.46,-0.8,0.07
1.15,-0.696,0.181
0.92,-0.554,0.289
0.919,-0.426,0.155
1.15,-0.441,0.194
1.15,-0.456,0.344
1.15,-0.127,0.404
1.15,0.03,0.366
0.69,0.045,0.26
1.15,0.06,0.281
1.15,0.12,0.266
1.61,0.202,0.425
0.689,0.202,0.505
1.15,0.135,0.66
1.38,0.105,0.829
0.919,0.292,0.995
1.38,0.688,0.833
1.379,0.98,0.863
0.689,1.032,0.465
1.379,0.793,0.424
1.379,0.778,0.779
1.609,1.077,0.836
1.148,1.152,0.695
1.609,1.264,0.715
1.609,1.511,0.624
1.609,1.608,0.363
1.378,1.765,0.555
1.15,1.481,0.468
1.611,1.892,0.74
1.148,1.892,0.469
1.609,1.877,0.582
1.609,1.997,0.514
1.148,2.222,0.515
1.379,2.094,0.361
1.378,2.154,0.553
1.38,2.483,0.521
1.61,2.154,0.315
1.839,2.498,0.719
1.839,2.723,0.554
1.839,2.394,0.406
1.84,2.827,0.588
1.61,2.513,0.238
1.609,2.768,0.677
1.609,3.014,0.544
1.379,2.812,0.125
1.148,2.985,0.472
0.919,2.723,0.22
2.07,3.224,0.68
1.379,2.738,0.824
1.839,3.314,0.554
1.609,3.052,0.125
1.379,3.127,0.341
1.609,3.254,0.258
1.148,3.142,0.212
1.148,3.157,0.28
1.15,3.029,0.348
1.608,3.411,0.504
1.15,3.142,0.157
1.84,3.299,0.28
0.919,3.201,0.238
1.38,3.186,0.341
1.61,3.224,0.341
1.609,3.186,0.125
1.15,3.254,0.33
1.379,3.067,0.112
1.379,3.269,0.243
1.609,2.985,0.056
1.38,1.593,-0.387
0.689,1.234,-0.323
1.15,1.376,-0.187
1.379,1.264,-0.226
0.92,1.122,-0.577
1.15,0.92,-0.227
1.379,0.621,-0.154
1.378,0.561,0.021
0.92,0.651,0.018
1.15,0.636,-0.148
1.378,0.546,-0.112
1.15,0.277,-0.184
0.919,0.135,-0.11
0.92,0.172,-0.763
0.689,0.12,-0.106
1.15,0.015,-0.26
1.379,-0.097,-0.107
0.689,-0.127,-0.427
0.919,-0.18,-0.344
1.15,-0.224,-0.422
1.15,-0.367,-0.585
0.919,-0.568,-0.463
1.15,-0.501,-0.477
1.15,-0.554,-0.615
1.15,-0.696,-0.653
1.609,-0.853,-0.59
1.379,-1.025,-0.491
1.15,-1.025,-0.52
1.61,-1.07,-0.753
1.609,-1.369,-0.563
1.148,-1.346,-0.388
1.609,-1.429,-0.52
1.378,-1.586,-0.524
0.69,-1.556,-0.546
1.608,-1.698,-0.725
1.148,-1.833,-0.54
1.379,-1.773,-0.509
1.148,-1.848,-0.559
1.61,-2.274,-0.588
1.609,-2.087,-0.345
1.378,-1.93,-0.538
0.919,-2.588,-0.885
1.38,-2.132,-0.299
1.378,-2.229,-0.645
1.608,-2.865,-0.529
0.92,-2.446,-0.154
1.609,-2.446,-0.432
2.07,-2.85,-0.576
1.379,-2.521,-0.313
2.07,-2.835,-0.629
1.609,-2.992,-0.389
0.919,-2.663,-0.225
0.69,-2.917,-0.233
1.379,-2.618,-0.277
1.608,-3.104,-0.913
1.148,-2.932,-0.349
1.609,-3.351,-0.438
1.379,-2.947,-0.121
1.84,-3.194,-0.645
1.61,-2.947,-0.199
1.378,-3.276,-0.571
1.61,-3.104,-0.122
1.84,-3.336,-0.416
0.919,-3.291,-0.192
1.609,-3.231,-0.211
0.919,-3.149,-0.117
1.379,-3.209,-0.375
1.379,-3.351,-0.267
0.689,-3.089,-0.122
1.609,-3.463,-0.205
0.918,-2.932,-0.065
1.609,-3.575,-0.298
1.148,-2.775,0.005
1.148,-3.388,-0.602
0.919,-3.104,-0.004
1.15,-3.074,-0.023
1.15,-3.194,-0.171
1.378,-2.745,0.032
0.918,-3.246,-0.375
0.92,-2.745,0.037
1.38,-1.002,0.26
0.69,-0.741,0.096
0.689,-0.711,0.013
0.92,-0.815,-0.002
1.15,-0.898,0.155
1.379,-0.726,0.343
0.689,-0.554,0.352
0.689,-0.524,0.42
1.378,-0.352,0.454
0.689,-0.097,0.282
1.15,0,0.282
0.919,0.015,0.194
0.23,0.06,0.305
1.15,0.15,0.361
0.919,0.277,0.35
0.92,0.262,0.352
0.919,0.12,0.59
1.379,0.105,0.87
0.919,0.307,1.107
1.379,0.778,0.869
1.839,1.017,0.565
1.379,0.905,0.287
1.379,0.666,0.499
1.148,0.748,0.957
1.38,1.107,0.842
1.15,1.204,0.701
1.378,1.264,0.553
0.69,1.466,0.625
1.148,1.548,0.676
1.608,1.795,0.613
0.918,1.548,0.381
1.378,1.892,0.669
1.378,1.922,0.355
1.609,1.84,0.479
1.609,2.094,0.687
1.379,2.251,0.502
0.919,1.982,0.546
1.84,2.281,0.754
0.918,2.468,0.356
1.378,2.109,0.319
1.839,2.453,0.709
1.61,2.738,0.598
1.839,2.409,0.465
1.839,2.827,0.591
1.148,2.536,0.24
1.838,2.738,0.675
1.84,3.014,0.531
1.148,2.798,0.19
0.92,2.895,0.449
1.842,2.842,0.283
1.379,3.224,0.62
1.609,2.753,0.194
1.838,3.359,0.62
0.919,2.985,0.054
1.609,3.254,0.443
1.61,3.082,0.266
1.609,3.029,0.298
1.839,3.299,0.448
1.148,2.985,0.221
2.07,3.426,0.604
1.609,3.172,0.536
1.84,3.486,0.355
1.61,3.314,0.239
1.379,3.254,0.11
1.379,3.097,0.171
1.609,3.299,0.313
0.69,3.112,0.219
1.609,3.329,0.303
1.38,3.097,0.06
0.919,3.097,0.048
1.609,3.239,0.244
0.919,2.955,0.034
0.92,3.172,0.256
0.919,2.783,0.055
1.378,3.142,0.054
1.378,2.738,-0.09
1.379,3.014,-0.112
1.38,2.513,0.021
0.919,2.842,0.137
1.15,0.105,-0.504
1.379,0.045,-0.111
0.919,0.075,-0.111
0.689,0.06,-0.189
0.689,-0.067,-0.344
1.379,-0.157,-0.341
1.379,-0.269,-0.264
1.379,-0.426,-0.338
0.92,-0.441,-0.455
0.689,-0.254,-0.28
1.609,-0.381,-0.684
1.609,-0.711,-0.782
0.688,-0.815,-0.52
1.609,-0.898,-0.581
1.609,-0.898,-0.554
0.92,-0.898,-0.604
1.148,-1.085,-0.569
1.84,-1.384,-0.555
0.92,-1.302,-0.516
1.609,-1.601,-0.585
1.609,-1.503,-0.588
1.608,-1.503,-0.621
1.15,-1.676,-0.724
1.148,-1.9,-0.538
1.379,-1.743,-0.536
1.378,-2.057,-0.758
1.61,-2.274,-0.465
1.379,-1.803,-0.349
1.84,-1.975,-0.867
1.84,-2.693,-0.725
1.15,-2.102,-0.125
1.379,-2.274,-0.808
1.839,-2.79,-0.718
0.918,-2.401,-0.238
1.609,-2.491,-0.504
1.378,-2.76,-0.603
1.148,-2.506,-0.383
1.378,-3.119,-0.759
1.608,-2.76,-0.197
1.609,-2.82,-0.371
1.609,-2.85,-0.408
1.148,-2.977,-0.403
1.84,-3.104,-0.381
1.379,-2.902,-0.281
1.608,-3.291,-0.397
0.92,-2.947,-0.106
1.838,-3.231,-0.459
2.072,-2.962,-0.498
1.839,-3.59,-0.493
1.84,-3.059,-0.104
1.378,-3.418,-0.298
1.379,-3.149,-0.137
1.15,-3.418,-0.321
1.148,-3.089,-0.04
1.61,-3.291,-0.416
0.919,-3.336,-0.134
1.15,-3.134,-0.082
1.379,-3.448,-0.107
0.689,-2.902,-0.068
1.15,-3.575,-0.354
1.38,-2.82,-0.016
1.609,-3.493,-0.342
1.378,-2.932,-0.001
0.689,-3.179,0.01
1.15,-2.835,0.071
1.148,-2.618,-0.216
0.919,-3.037,-0.475
0.919,-2.573,-0.122
1.839,-2.977,-0.302
0.689,-2.76,-0.123
1.379,-3.007,-0.04
1.15,-2.73,0.024
0.689,-2.648,-0.101
0.92,-2.805,0.005
0.92,-2.364,0.198
1.379,-2.633,-0.048
1.379,-2.416,-0.01
1.148,-2.162,0.043
1.15,-2.431,-0.076
1.38,-2.214,-0.116
1.379,0.045,0.046
0.689,-0.037,-0.043
0.689,-0.067,0.004
0.92,-0.022,0.09
0.689,0.015,0.088
0.92,0.015,0.046
1.15,0.015,0.006
0.689,-0.052,-0.004
1.15,-0.037,-0.043
0.919,0,0.137
0.689,0.03,0.095
0.689,0.015,-0.043
0.689,-0.022,0.046
0.689,-0.037,0.046
0.689,-0.022,0.046
0.919,0.015,0.046
0.92,0,0.046
1.379,0,0.005
1.15,-0.022,-0.043
1.379,0,0.005
1.15,0,0.046
1.839,0,-0.043
1.15,0.045,0.28
1.379,0.105,0.281
1.15,0.15,0.194
0.919,0.262,0.195
1.379,0.247,0.193
0.918,0.045,0.115
1.381,-0.127,0.347
1.379,-0.097,0.504
1.38,0.045,0.582
0.69,0.12,0.5
1.15,0.09,0.513
1.15,-0.067,0.505
1.15,-0.067,0.58
1.38,0,0.66
1.379,0.06,0.66
0.92,0.03,0.587
1.379,-0.022,0.571
0.92,-0.037,0.587
1.15,-0.022,0.505
1.61,0,0.656
1.15,0,0.654
1.15,0,0.58
1.38,-0.037,0.656
0.919,-0.022,0.585
1.15,-0.022,0.425
1.15,0,-0.028
1.379,0,0.5
0.92,0,0.425
1.379,-0.022,0.426
1.38,-0.022,0.426
0.919,-0.022,0.425
1.15,-0.022,0.425
1.15,-0.022,0.348
1.15,-0.022,0.347
0.92,-0.022,0.271
1.61,-0.022,0.27
1.379,-0.022,0.194
1.61,-0.022,0.114
0.92,-0.022,0.194
1.379,-0.022,0.115
1.379,-0.037,0.114
0.919,-0.037,0.039
0.92,-0.037,0.122
1.379,-0.022,-0.042
1.15,-0.022,-0.042
0.92,-0.022,-0.034
1.15,-0.037,-0.126
1.38,-0.037,-0.199
1.148,-0.037,-0.198
1.15,-0.037,-0.198
1.38,-0.037,-0.283
1.15,-0.037,-0.369
0.92,-0.037,-0.331
1.38,-0.052,-0.457
1.61,-0.082,-0.345
0.92,-0.142,-0.281
0.689,-0.224,-0.403
1.15,-0.284,-0.181
0.689,-0.239,-0.187
1.379,-0.022,-0.219
1.15,0.075,-0.509
0.69,0.06,-0.634
0.92,-0.052,-0.543
1.15,-0.082,-0.544
1.15,-0.067,-0.511
1.15,-0.052,-0.602
1.15,-0.022,-0.602
1.379,0,-0.542
1.378,0,-0.63
1.378,0,-0.63
1.609,-0.022,-0.63
1.148,-0.052,-0.514
1.379,-0.082,-0.452
1.38,-0.127,-0.276
1.15,-0.194,-0.275
1.379,-0.299,-0.189
0.919,-0.269,-0.265
0.92,-0.239,-0.049
1.38,-0.254,-0.198
1.15,-0.284,0.032
0.688,0.075,0.449
1.379,0.187,0.28
0.919,0.307,0.2
1.379,0.374,0.199
1.379,0.479,0.138
1.15,0.561,-0.021
1.15,0.546,-0.042
1.148,0.187,-0.114
1.15,-0.157,0.193
0.919,-0.194,0.586
0.919,-0.022,0.585
1.15,0.202,0.581
1.379,0.172,0.435
1.15,0.03,0.422
1.148,-0.112,0.587
0.69,-0.112,0.657
1.379,-0.052,0.582
0.92,0.09,0.587
0.69,0.06,0.435
1.609,-0.052,0.498
1.15,-0.097,0.576
1.148,-0.067,0.504
1.38,0.015,0.579
1.38,0.03,0.575
1.15,0,0.425
0.919,-0.082,0.502
1.15,-0.067,0.425
1.15,-0.022,0.425
0.92,0,0.271
0.689,0,0.271
0.689,-0.022,0.272
0.689,-0.067,0.193
1.15,-0.052,0.19
1.15,-0.037,0.27
0.689,0,0.114
0.689,-0.022,-0.048
0.459,-0.052,0.114
1.15,-0.067,-0.042
1.381,-0.052,0.04
1.15,0,-0.126
0.919,0,-0.043
1.379,-0.022,-0.126
1.15,-0.067,-0.198
0.689,-0.067,-0.214
0.919,-0.052,-0.112
0.459,-0.022,-0.197
1.15,-0.022,-0.302
0.689,-0.037,-0.262
1.15,-0.082,-0.37
1.15,-0.127,-0.133
1.15,-0.224,-0.095
0.689,-0.284,-0.181
1.38,-0.254,-0.129
1.15,-0.067,-0.277
1.15,0.06,-0.365
0.69,0.075,-0.543
1.148,0.03,-0.632
1.378,-0.097,-0.543
0.919,-0.097,-0.511
0.689,-0.082,-0.454
1.15,-0.067,-0.453
1.379,-0.037,-0.514
1.609,-0.037,-0.602
1.15,-0.037,-0.515
1.15,-0.142,-0.515
0.689,-0.269,-0.345
1.15,-0.329,-0.111
0.919,-0.284,-0.198
1.379,-0.352,-0.197
0.919,-0.352,0.029
0.688,-0.194,0.093
0.689,-0.097,-0.153
1.15,-0.112,-0.154
0.919,-0.209,-0.037
1.378,-0.299,-0.068
0.919,-0.254,-0.077
0.919,-0.112,0.013
1.15,0.015,0.085
0.92,0.09,-0.15
0.919,0.09,-0.225
0.92,0.808,0.236
1.15,0.793,0.195
1.379,0.778,0.111
1.379,0.688,0.104
0.919,0.733,0.083
0.689,0.793,0.121
1.15,0.479,0.098
1.379,0.359,0.3
0.689,0.434,0.315
1.15,0.389,0.338
0.919,0.434,0.319
1.38,0.516,0.319
1.15,0.621,0.214
1.379,0.591,0.125
1.15,0.494,-0.037
1.379,0.419,-0.099
0.919,0.464,0.087
1.15,0.531,0.042
1.15,0.464,-0.04
1.15,0.217,-0.179
1.15,-0.082,0.033
0.92,-0.209,0.194
1.15,-0.067,0.27
1.38,0.135,0.266
0.689,0.12,0.043
1.15,-0.082,0.106
1.15,-0.18,0.116
0.92,-0.112,0.115
1.15,0.03,0.118
1.15,0.045,-0.118
1.379,0,-0.199
1.15,-0.097,-0.195
1.15,-0.112,-0.28
0.92,-0.142,-0.282
1.15,-0.18,-0.283
1.38,-0.269,-0.31
1.61,-0.299,-0.266
0.69,-0.082,-0.403
1.378,0,-0.632
0.689,0,-0.951
1.15,-0.082,-0.853
1.609,-0.194,-0.721
0.689,-0.314,-0.667
0.92,-0.539,-0.5
1.15,-0.613,-0.345
1.61,-0.755,-0.153
1.15,-0.643,-0.229
1.15,-0.524,-0.154
1.15,-0.456,-0.209
1.379,-0.583,-0.344
1.148,-0.711,-0.271
1.38,-0.8,-0.192
1.379,-0.696,-0.168
1.15,-0.411,-0.129
1.61,-0.411,-0.442
1.15,-0.396,-0.3
0.69,-0.583,-0.347
0.69,-0.673,-0.239
1.15,-0.755,-0.153
1.15,-0.711,-0.12
0.689,-0.741,0.032
0.92,-0.755,0.11
0.689,-0.598,0.137
1.15,-0.381,0.138
1.15,-0.127,-0.189
0.92,0.015,-0.128
0.689,0.105,-0.422
1.148,0.075,-0.598
1.15,-0.037,-0.634
1.15,-0.127,-0.425
1.15,-0.142,-0.427
0.689,-0.142,-0.277
1.15,-0.254,-0.198
1.15,-0.314,0.049
1.379,-0.209,0.125
0.918,-0.097,0.059
0.919,-0.037,-0.026
0.92,-0.022,-0.026
1.15,0,0.144
1.379,0.06,0.278
1.15,0.105,0.208
1.15,0.359,0.249
1.378,0.292,0.404
1.379,0.434,0.58
1.379,0.494,0.381
0.69,0.636,0.325
1.148,0.666,0.256
0.689,0.733,0.126
0.92,0.666,0.048
0.69,0.576,0.007
1.148,0.666,0.02
0.919,0.651,-0.04
1.15,0.389,-0.037
1.611,0.015,0.115
0.919,-0.209,0.421
1.15,-0.18,0.66
0.689,0.06,0.588
1.38,0.172,0.421
1.15,0.09,0.35
0.46,-0.082,0.403
0.92,-0.157,0.444
1.609,-0.127,0.419
0.689,0.045,0.35
1.38,0.045,0.271
1.15,0,0.042
1.15,-0.112,0.035
0.689,-0.082,0.037
1.378,0.03,0.035
1.38,0.015,-0.198
1.15,-0.127,-0.199
1.15,-0.18,-0.192
1.15,-0.127,-0.295
1.15,-0.157,-0.283
0.919,-0.269,-0.19
0.69,-0.314,-0.267
0.69,-0.209,-0.364
0.689,-0.022,-0.363
0.459,0.03,-0.632
1.38,0,-1.003
1.379,-0.142,-1.013
1.15,-0.299,-0.753
0.919,-0.554,-0.498
1.15,-0.673,-0.31
1.15,-0.8,-0.303
1.15,-0.726,-0.226
1.15,-0.524,-0.182
0.92,-0.486,-0.242
1.15,-0.539,-0.284
1.15,-0.785,-0.331
0.92,-0.8,-0.228
1.379,-0.583,-0.134
1.15,-0.426,-0.2
1.379,-0.396,-0.363
1.379,-0.441,-0.355
0.919,-0.628,-0.347
1.379,-0.755,-0.242
1.38,-0.726,-0.079
1.38,-0.755,-0.01
0.689,-0.785,0.105
0.689,-0.741,0.007
0.689,-0.524,0.138
1.15,-0.239,-0.016
1.148,-0.067,-0.146
1.378,-0.067,-0.363
0.69,-0.112,-0.416
0.69,-0.299,-0.344
1.84,-0.314,-0.266
1.15,-0.352,-0.11
0.918,-0.426,0.031
1.148,-0.367,0.051
1.15,-0.269,0.104
0.689,-0.299,0.249
0.92,-0.209,0.165
1.379,0,0.242
0.92,0.09,0.243
0.459,0.045,0.166
1.15,-0.037,0.245
1.15,0,0.243
1.15,0.09,0.398
1.379,0.187,0.238
1.15,0.172,0.408
1.15,0.172,0.315
0.689,0.217,0.48
1.379,0.449,0.625
1.15,0.464,0.435
0.92,0.494,0.535
1.609,0.479,0.403
1.608,0.666,0.516
1.15,0.718,0.426
1.379,0.636,0.345
1.38,0.636,0.51
1.38,0.793,0.46
1.608,0.935,0.411
1.15,0.606,-0.039
1.38,0.561,-0.133
1.15,0.688,-0.112
1.148,0.516,-0.271
1.15,0.232,-0.19
0.918,-0.067,-0.056
1.15,-0.209,0.271
1.15,-0.127,0.271
1.15,0.09,0.344
1.15,0.15,0.032
1.38,0.09,-0.038
1.15,-0.082,-0.162
1.379,-0.097,-0.123
1.15,-0.097,-0.203
0.919,-0.194,-0.276
1.38,-0.284,-0.282
0.689,-0.396,-0.341
1.38,-0.411,-0.359
1.148,-0.209,-0.327
1.379,-0.082,-0.834
0.919,-0.127,-0.779
1.148,-0.426,-0.762
0.92,-0.741,-0.892
2.072,-1.115,-0.829
1.609,-1.242,-0.98
1.379,-1.115,-0.065
0.919,-0.83,-0.195
1.38,-0.741,-0.311
1.15,-0.711,-0.356
1.378,-0.741,-0.562
1.15,-0.972,-0.496
1.379,-1.002,-0.308
1.15,-0.942,-0.248
1.15,-1.129,-0.209
0.92,-1.257,-0.128
1.38,-1.129,-0.046
1.38,-1.129,-0.067
0.92,-1.085,-0.067
1.15,-1.025,-0.027
1.15,-1.025,-0.043
1.15,-1.04,0.04
0.689,-0.785,-0.199
1.15,-0.726,-0.212
1.15,-0.83,-0.258
1.15,-0.942,-0.195
1.378,-0.972,-0.037
0.92,-1.04,0.043
1.379,-0.868,0.138
1.379,-0.524,0.201
0.689,-0.471,-0.194
0.919,-0.501,-0.021
1.15,-0.673,-0.009
0.689,-0.696,0.167
1.15,-0.643,0.321
1.148,-0.501,0.219
0.92,-0.299,0.195
1.15,-0.037,0.192
1.15,0.015,0.015
0.459,0,0.015
1.15,-0.022,0.033
1.379,0.075,0.122
0.92,0.187,0.028
0.92,0.217,0.079
1.379,0.12,0.17
0.69,-0.037,0.288
1.15,-0.022,0.436
1.38,0.015,0.612
1.379,0.202,0.734
1.38,0.404,0.632
0.919,0.561,0.409
1.379,0.546,0.302
1.148,0.606,0.364
1.379,0.591,0.356
1.842,0.516,0.491
1.608,0.621,0.601
0.919,0.763,0.582
1.15,0.733,0.377
1.15,0.778,0.393
1.15,0.95,0.326
0.92,0.995,0.258
1.15,0.935,0.192
1.15,0.322,-0.132
0.459,0.464,-0.132
1.379,0.292,-0.291
0.92,0.06,-0.272
0.689,-0.082,-0.105
1.148,-0.082,-0.127
1.15,0.045,-0.282
1.15,0.105,-0.267
1.15,0.03,-0.349
0.689,-0.224,-0.421
0.689,-0.426,-0.369
0.919,-0.396,-0.359
0.92,-0.127,-0.363
0.919,0.045,-0.583
1.379,0.03,-0.992
1.609,-0.082,-1.083
0.919,-0.299,-0.956
1.609,-0.598,-0.657
1.15,-0.913,-0.375
1.379,-1.002,-0.149
1.378,-0.928,-0.1
0.92,-0.726,-0.148
1.378,-0.711,-0.348
1.379,-0.726,-0.457
1.15,-0.755,-0.397
0.919,-0.853,-0.444
1.38,-0.972,-0.437
0.919,-1.085,-0.317
1.379,-0.972,-0.208
0.689,-0.972,-0.198
1.379,-1.212,-0.222
1.15,-1.055,-0.032
0.459,-0.942,-0.148
1.15,-0.987,-0.144
1.148,-0.987,-0.105
0.459,-0.987,-0.11
1.15,-1.085,-0.137
1.38,-0.928,-0.032
0.919,-0.726,-0.126
0.69,-0.741,-0.077
1.15,-0.785,-0.16
0.92,-0.868,-0.17
