I1,I2,I3
1.227,0,0.415
1.226,0,0.498
1.227,0,0.51
0.982,0,0.438
0.735,0,0.438
1.226,0,0.521
1.226,0,0.498
1.226,0,0.354
0.736,0,0.51
1.227,0,0.582
1.226,0,0.51
1.227,0,1.141
0.982,0,0.438
1.227,0,0.438
0.981,0,0.438
0.98,0,0.426
1.227,0,0.426
0.981,0,0.51
0.49,0,0.426
0.735,0,0.497
1.225,0,0.522
1.227,0,0.497
1.471,0,0.51
0.982,0,0.426
1.472,0,0.438
0.981,0,0.497
0.982,0,0.438
0.736,0,0.426
0.98,0,0.438
0.981,0,0.354
0.98,0,0.343
1.227,-0.314,0.426
0.735,0,0.367
1.226,0,0.354
0.49,0,0.426
0.736,0,0.414
0.982,-0.524,0.343
0.49,0,0.354
1.226,0,0.426
1.228,-0.314,0.343
0.736,-0.314,0.354
1.227,-0.314,0.344
0.981,-0.314,0.28
1.227,0,0.353
1.471,0,0.271
0.735,0,0.255
0.982,0,0.264
1.226,-0.314,0.271
1.718,-0.314,0.264
0.736,-0.314,0.122
1.226,0,0.197
1.227,0,0.115
1.227,-0.314,0.19
1.227,-0.314,0.266
0.981,-0.314,0.115
1.227,-0.314,0.187
1.472,-0.314,0.111
1.226,0,0.034
1.226,0,0.034
0.982,0,0.115
1.227,-0.524,0.111
0.981,-0.314,0.033
0.735,-0.524,0.115
1.227,-0.524,-0.043
0.735,-0.524,0.035
1.228,-0.314,-0.045
0.981,-0.314,-0.122
1.227,0,-0.042
0.736,-0.524,-0.039
1.226,-0.524,-0.117
0.736,-0.314,-0.121
0.981,-0.314,-0.121
1.471,-0.314,-0.121
1.471,-0.314,-0.121
1.227,-0.314,-0.114
1.227,-0.314,-0.199
0.981,-0.314,-0.2
1.226,-0.314,-0.19
1.226,-0.733,-0.293
1.226,-0.733,-0.283
0.981,-0.942,-0.286
1.227,-1.361,-0.286
0.981,-1.99,-0.199
1.471,-3.142,-0.254
0.982,-4.189,-0.28
1.227,-3.142,-0.183
1.472,0,-0.273
1.226,1.676,-0.371
1.227,1.466,-0.323
1.226,0.209,-0.323
1.471,-1.361,-0.189
1.226,-0.942,-0.463
0.49,0,-0.552
1.226,0.419,-0.505
1.226,0.209,-0.415
0.982,-0.314,-0.415
1.473,-0.314,-0.458
1.227,-0.314,-0.367
0.49,0,-0.411
1.226,0,-0.415
1.227,0,-0.461
0.735,0,-0.505
1.472,0,-0.367
1.472,0,-0.415
1.226,0,-0.415
1.226,0,-0.415
0.735,0,-0.505
1.227,0,0.214
1.474,0,-0.458
1.227,0,-0.367
1.471,0,-0.415
0.736,0,-0.552
0.982,0,-0.642
1.471,0,-0.367
0.49,-0.524,-0.51
1.226,-0.314,-0.596
1.472,0,-0.41
0.982,0,-0.553
1.227,0,-0.596
1.471,0,-0.505
1.473,0,-0.458
1.226,0,-0.596
1.227,0,-0.643
1.718,0,-0.548
1.472,0,-0.415
1.472,0,-0.458
0.982,0,-0.505
1.227,0,-0.458
0.981,0,-0.415
1.226,0,-0.458
0.735,0,-0.463
0.982,0,-0.367
1.227,0,-0.461
1.226,0,-0.415
1.227,0,-0.325
1.473,0,-0.415
0.981,0,-0.552
0.735,0.209,-0.278
0.981,0.209,-0.369
0.982,0.209,-0.325
1.227,-0.314,-0.37
1.471,0,-0.325
0.736,0,-0.28
0.981,0,-0.234
1.226,0,-0.189
0.736,0,-0.325
0.735,0,-0.189
0.736,0.209,-0.369
1.226,0.209,-0.233
1.226,0.209,-0.189
1.228,0,-0.233
1.472,0,-0.233
1.227,0,-0.145
1.716,0,-0.145
0.49,0,-0.19
1.227,0,-0.145
0.981,0.209,-0.103
1.226,0.209,-0.187
1.472,-0.314,-0.145
1.226,0,0.076
0.736,0.209,-0.055
0.98,0.209,-0.005
0.736,0.209,-0.055
1.227,0.209,0.034
0.735,0,0.034
0.49,0,-0.004
0.735,0,0.034
0.98,0.209,0.087
1.227,0.209,-0.001
1.227,0.209,0.034
1.227,0.209,0.071
1.472,0.419,0.215
0.981,0.209,0.181
1.227,0,0.214
1.226,0.209,0.271
1.226,0.419,0.302
1.471,0.628,0.387
1.226,1.257,0.228
0.982,2.409,0.205
1.472,3.875,0.505
1.471,4.294,0.271
1.227,2.618,0.378
1.226,0.419,0.381
0.982,-0.942,0.421
1.472,-1.361,0.492
0.98,-1.361,0.454
0.981,-0.942,0.593
0.735,0.419,0.497
0.98,0.628,0.51
1.471,0.419,0.527
0.98,0.419,0.663
0.981,-0.314,0.613
0.982,-0.314,0.56
0.981,0,0.594
1.227,0,0.594
0.736,0.209,0.594
1.471,0.209,0.614
1.472,0.419,0.594
1.471,0.419,0.681
1.472,0.419,0.682
1.227,0.838,0.619
0.49,1.885,0.653
1.472,4.084,0.614
1.227,6.702,0.616
1.225,7.645,0.557
1.472,9.111,0.646
1.472,8.482,0.667
1.226,8.063,0.669
0.98,9.32,0.703
1.225,12.462,0.645
1.471,15.499,0.582
1.471,14.87,0.599
1.472,15.289,0.555
1.472,15.708,0.603
1.227,15.708,0.571
1.471,20.944,0.51
0.98,23.876,0.557
