I1,I2,I3
1.12,68.487,0.242
1.795,67.23,0.295
1.345,58.853,0.299
1.792,69.429,0.237
1.569,67.649,0.391
1.792,63.041,0.209
1.345,66.811,0.425
1.794,64.193,0.245
1.795,64.612,0.259
1.569,68.277,0.323
1.794,64.822,0.371
1.346,61.785,0.336
1.795,67.44,0.378
1.794,66.811,0.184
1.795,61.575,0.236
1.345,65.869,0.332
2.02,67.021,0.355
1.121,67.44,0.211
1.792,59.795,0.157
1.12,68.277,0.248
1.569,65.24,0.326
1.345,58.224,0.349
1.571,70.686,0.236
1.794,64.822,0.295
1.345,62.204,0.203
1.569,66.602,0.391
1.569,62.204,0.238
1.796,65.24,0.353
1.795,67.44,0.366
1.569,62.832,0.256
1.569,62.413,0.258
1.794,67.021,0.426
1.794,66.602,0.206
1.794,61.052,0.233
1.795,65.659,0.267
1.569,67.23,0.264
1.12,64.193,0.41
1.795,61.052,0.256
1.569,68.277,0.347
1.794,62.413,0.295
1.792,62.413,0.244
1.121,71.209,0.393
1.569,61.261,0.316
1.795,63.251,0.341
1.794,66.811,0.245
1.794,62.622,0.282
2.018,67.44,0.339
1.567,65.45,0.396
1.794,62.204,0.2
1.571,61.994,0.198
1.568,67.23,0.369
1.794,63.67,0.315
1.345,61.994,0.331
2.018,67.649,0.127
1.792,65.031,0.217
1.569,60.423,0.231
1.793,63.984,0.354
1.792,67.44,0.321
2.021,61.052,0.387
1.794,68.487,0.313
1.568,66.602,0.298
1.12,57.596,0.344
1.345,67.021,0.315
1.12,65.24,0.194
1.569,62.832,0.369
1.794,67.021,0.294
1.569,64.403,0.393
1.569,60.633,0.332
1.12,67.021,0.353
1.571,64.403,0.292
1.794,61.994,0.229
1.569,64.822,0.261
1.345,66.078,0.459
1.794,61.261,0.372
1.792,61.785,0.316
1.12,68.801,0.377
1.795,61.052,0.261
1.121,63.46,0.31
1.571,68.068,0.367
1.794,58.015,0.332
1.795,63.46,0.303
1.792,69.429,0.156
1.12,63.67,0.286
1.795,65.031,0.374
1.794,64.612,0.305
1.569,62.413,0.333
1.793,65.031,0.292
1.794,67.44,0.211
1.345,61.261,0.32
1.569,64.612,0.358
1.345,67.649,0.297
1.794,61.052,0.275
2.02,63.041,0.4
1.795,65.869,0.262
1.794,65.869,0.211
1.794,59.167,0.317
1.569,65.869,0.348
1.571,66.602,0.286
1.345,57.177,0.176
1.569,67.858,0.493
1.568,66.392,0.522
1.792,61.994,0.35
1.795,65.869,0.391
2.02,61.994,0.159
1.568,64.193,0.258
1.569,67.021,0.322
1.794,62.413,0.459
1.568,61.785,0.377
1.792,67.23,0.295
1.794,63.67,0.248
1.345,61.575,0.313
1.794,67.23,0.179
1.571,66.811,0.314
1.571,63.984,0.291
1.569,60.633,0.232
1.795,68.487,0.309
1.568,62.622,0.33
1.794,62.622,0.374
1.344,71.419,0.331
1.792,61.261,0.216
1.792,63.251,0.182
1.794,66.602,0.291
1.792,62.832,0.355
1.345,67.649,0.321
1.794,67.858,0.287
1.794,63.041,0.155
1.795,62.204,0.347
1.569,67.858,0.419
1.795,68.068,0.189
1.571,61.994,0.234
1.794,65.031,0.337
1.12,67.44,0.262
1.794,66.392,0.304
1.569,61.052,0.255
1.569,69.22,0.277
1.795,65.45,0.269
2.02,59.795,0.331
1.345,71.628,0.247
2.02,65.45,0.292
1.794,63.041,0.031
1.794,67.858,0.435
1.345,63.46,0.347
2.02,65.869,0.33
1.795,68.801,0.288
1.345,64.193,-0.066
0.896,60.214,0.1
1.121,63.984,-0.028
1.571,62.622,-0.049
1.121,55.606,-0.057
1.122,59.167,-0.095
1.121,54.035,-0.165
1.345,49.742,-0.04
0.448,54.768,-0.107
0.898,44.192,-0.214
1.12,50.37,-0.206
1.571,43.563,-0.06
0.448,47.333,-0.029
0.897,46.6,-0.156
1.345,52.569,-0.059
1.12,43.354,-0.2
0.898,50.999,-0.175
0.672,41.993,-0.129
0.673,44.401,-0.062
1.346,41.574,-0.016
1.121,37.909,-0.09
1.122,40.736,-0.21
1.121,36.547,0.077
1.344,35.186,0.157
1.345,36.757,0.06
1.569,29.95,-0.02
0.897,35.5,-0.154
1.346,34.976,-0.098
1.122,29.112,-0.065
0.672,32.777,0.081
1.121,32.987,-0.029
1.346,26.913,-0.109
1.122,31.102,0.016
1.346,29.531,0.085
0.897,25.552,0.107
1.122,27.541,0.17
1.121,29.112,-0.029
1.345,23.353,-0.054
0.896,24.295,-0.082
0.897,26.285,-0.062
1.121,23.667,0.118
1.346,20.944,0.232
0.896,23.667,0.082
1.122,25.342,0.052
1.571,21.468,0.018
1.345,18.117,0.037
1.345,19.687,-0.081
1.121,23.667,-0.068
0.672,22.305,0.15
1.122,18.535,0.079
0.897,17.907,0.24
1.346,18.117,0.16
1.122,22.096,0.095
0.672,20.106,-0.027
1.121,16.86,0.212
1.12,14.661,0.076
1.122,14.661,0.099
1.346,20.525,0.135
1.346,20.106,0.092
0.673,17.069,0.107
1.121,14.242,0.002
1.345,13.299,-0.01
1.121,16.336,0.055
1.121,16.65,0.06
1.121,15.708,0.045
1.346,14.87,0.076
1.345,13.09,0.073
1.345,12.881,0.105
0.897,15.917,0.117
0.673,14.87,0.12
1.121,13.09,0.106
1.122,13.718,0.197
1.344,13.299,0.159
0.672,12.462,0.134
0.897,13.509,0.132
0.896,13.509,0.179
0.896,9.32,0.128
1.121,8.901,-0.007
1.122,10.472,0.101
0.897,11.833,0.1
1.345,12.043,-0.066
0.896,12.252,0.066
0.672,13.509,0.026
1.345,12.462,0.209
1.122,10.472,0.199
0.672,10.472,0.262
1.346,11.1,0.244
1.346,11.833,0.16
0.672,11.31,0.081
1.345,11.833,0.183
0.897,12.671,0.128
1.122,8.901,0.15
1.122,7.645,0.146
0.673,6.912,0.133
0.896,8.063,0.129
0.449,9.111,0.076
0.896,9.32,0.15
0.448,10.891,0.068
1.122,11.1,0.106
1.121,12.043,0.101
1.345,10.891,0.249
1.345,8.273,0.179
1.345,8.063,0.182
1.122,8.482,0.284
1.345,9.32,0.194
1.346,9.111,0.242
1.121,8.273,0.167
0.672,8.273,0.167
1.122,11.31,0.117
0.673,10.263,0.095
0.898,7.226,0.15
1.12,6.493,0.173
0.673,5.445,0.118
0.672,5.655,0.131
1.346,6.283,0.243
0.672,7.435,0.125
1.121,8.063,0.232
1.345,8.901,0.088
1.121,9.32,0.103
1.122,11.519,0.106
1.121,11.31,0.137
1.121,8.063,0.167
0.897,7.226,0.204
0.896,6.702,0.106
1.347,7.645,0.282
0.672,7.645,0.286
1.122,7.645,0.182
1.121,6.702,0.081
0.896,7.226,0.081
1.346,8.901,0.164
1.121,10.053,0.139
1.346,8.901,0.188
0.896,5.445,0.201
1.345,4.817,0.201
1.121,5.027,0.145
1.345,3.875,0.148
1.345,4.084,0.129
1.122,5.445,0.129
1.121,5.655,0.199
1.345,7.854,0.194
0.898,7.645,0.153
1.345,8.692,0.094
1.346,10.053,0.197
1.346,11.833,0.109
1.122,9.844,0.26
1.121,7.226,0.208
0.897,6.074,0.197
0.672,6.702,0.271
1.122,6.493,0.258
1.122,6.493,0.286
1.121,6.912,0.095
1.569,7.854,0.16
1.348,8.482,0.227
1.122,10.053,0.16
1.121,9.634,0.131
1.122,8.063,0.209
0.448,4.817,0.239
1.121,3.875,0.15
1.121,4.294,0.236
1.345,2.827,0.21
0.897,2.618,0.127
1.569,3.665,0.126
1.123,4.503,0.148
1.123,4.503,0.125
1.122,6.702,0.024
0.672,6.702,0.316
1.121,7.435,0.229
0.672,8.692,0.1
1.345,12.252,0.089
1.121,12.462,0.135
1.121,9.111,0.258
1.345,8.482,0.267
1.12,7.645,0.093
1.122,7.435,-0.007
1.121,6.702,0.195
0.897,6.702,0.16
0.898,6.283,0.157
1.347,6.912,0.231
1.121,8.063,0.165
1.347,8.901,0.145
0.672,9.111,0.142
1.345,4.817,0.182
1.572,3.665,0.24
1.122,4.084,0.183
1.346,3.246,0.208
0.897,2.094,0.192
1.345,1.885,0.272
1.346,3.246,0.208
0.448,5.236,0.215
1.122,4.817,0.157
0.898,4.817,0.12
1.345,5.864,0.315
1.346,5.027,0.078
1.123,5.445,0.157
1.347,6.912,-0.022
1.345,10.681,0.107
1.12,11.833,0.107
1.345,10.263,0.209
1.344,10.053,0.267
1.346,8.482,0.262
1.346,7.645,0.168
0.896,6.702,0.244
1.346,6.493,0.398
1.123,5.655,0.236
0.897,6.074,0.149
1.569,6.283,0.259
1.121,8.482,0.219
1.346,9.634,0.21
1.121,5.236,0.27
1.346,4.084,0.2
0.448,4.503,0.239
0.897,3.665,0.269
1.122,3.246,0.126
1.121,4.817,0.205
1.569,6.702,0.149
1.122,5.864,0.034
1.121,6.283,0.165
1.346,6.283,0.231
1.121,5.864,0.072
1.12,6.702,0.006
1.345,9.111,0.144
0.897,10.263,0.106
1.346,8.273,0.179
1.121,5.027,0.209
1.121,5.864,0.209
1.345,5.027,0.201
1.345,4.503,0.259
1.121,5.027,0.179
1.121,5.236,0.259
1.346,4.817,0.198
1.122,6.702,0.336
1.122,5.864,0.088
0.672,5.236,0.317
0.673,5.655,0.28
1.346,6.074,0.12
0.672,8.692,0.132
1.121,8.273,0.129
1.346,6.493,0.208
0.673,3.037,0.201
0.672,2.618,0.195
0.897,2.827,0.239
0.897,2.094,0.265
1.345,1.885,0.232
0.898,2.094,0.244
1.345,4.503,0.128
1.346,5.445,0.2
1.121,5.027,0.215
1.121,6.074,0.164
1.121,6.702,0.165
1.122,6.493,0.155
0.897,8.692,0.006
1.122,9.634,0.106
0.448,10.472,0.094
1.122,10.263,0.178
1.346,7.435,0.209
1.122,6.074,0.2
1.346,5.655,0.182
0.672,6.283,0.175
0.897,6.283,0.198
0.672,7.645,0.276
1.346,6.283,0.151
0.896,6.074,0.164
1.121,6.283,0.2
1.345,7.645,0.074
0.897,8.692,0.204
1.12,6.702,0.188
0.896,4.503,0.27
0.896,1.676,0.237
0.672,0.419,0.294
1.569,-0.314,0.294
1.122,-0.942,0.179
1.123,-1.571,0.295
1.345,-2.513,0.295
0.897,-2.932,0.366
1.346,-2.513,0.287
1.345,0,0.21
0.896,1.257,0.137
1.121,1.047,0.211
1.346,0.419,0.295
1.345,-0.524,0.269
0.898,0,0.223
1.347,0.209,0.211
0.672,0.209,0.266
0.897,-0.942,0.27
1.345,-1.152,0.366
1.345,-0.733,0.203
1.121,0.209,0.275
1.346,0.419,0.294
1.121,0.209,0.282
1.345,-0.524,0.211
1.346,-0.314,0.284
1.121,0,0.275
1.346,0,0.284
0.897,0,0.284
0.448,0,0.284
1.571,0,0.211
0.897,0,0.22
1.569,0,0.275
0.897,0,0.22
1.122,0,0.284
0.896,0,0.284
1.345,0,0.293
0.672,0,0.284
1.121,0,0.284
1.345,0,0.211
0.672,0,0.211
0.896,0,0.284
0.897,0,0.211
1.346,0,0.347
1.346,0,0.211
1.122,0,0.275
1.122,0,0.275
0.896,0,0.201
1.345,0,0.293
1.345,0,0.284
1.346,0,0.22
1.121,0,0.146
1.122,0,0.275
1.121,0,0.211
1.346,0,0.293
0.672,0,0.284
1.121,0,0.284
0.898,0,0.22
1.122,0,0.284
0.896,0,0.211
1.345,0,0.293
1.123,0,0.284
1.121,0,0.211
0.672,0,0.284
0.673,0,0.284
1.121,0,0.201
1.345,0,0.275
0.673,0,0.356
1.121,0,0.211
1.345,0,0.211
1.122,0,0.211
1.122,0,0.211
0.896,0,0.211
1.348,0,0.284
1.122,0,0.211
0.673,0,0.22
1.121,0,0.211
0.898,0,0.201
0.673,0,0.138
1.121,0,0.211
1.345,0,0.201
1.121,0,0.211
1.122,0,0.138
1.345,0,0.146
1.121,0,0.22
1.345,0,0.211
1.345,0,0.128
1.121,0,0.22
1.345,0,0.211
1.345,0,0.22
1.572,0,0.284
0.897,0,0.201
0.673,0,0.22
1.122,0,0.201
1.345,0,0.284
1.122,0,-0.099
1.346,-1.571,-0.181
1.572,-1.99,-0.256
1.122,-2.513,-0.332
1.121,-3.56,-0.256
1.345,-5.341,-0.283
1.121,-5.131,-0.193
1.121,-1.361,-0.243
0.448,0.419,-0.37
1.122,1.885,-0.416
1.122,2.094,-0.372
1.345,1.885,-0.372
1.122,-0.733,-0.372
1.346,-1.152,-0.372
1.572,-0.942,-0.464
0.673,0.209,-0.463
1.121,0.209,-0.374
1.346,0.209,-0.426
1.346,-0.314,-0.463
0.898,-0.524,-0.374
1.346,0,-0.283
1.345,0,-0.283
1.121,-0.524,-0.695
0.897,-1.99,-0.868
1.346,-3.142,-0.869
0.897,-4.608,-0.829
1.346,-7.749,-0.776
1.569,-8.378,-0.872
1.569,-9.948,-1.017
1.571,-9.425,-0.759
1.344,-11.624,-0.796
1.345,-14.556,-0.707
1.569,-18.012,-0.808
1.794,-18.221,-0.859
1.794,-20.839,-0.874
2.244,-21.258,-0.646
1.792,-24.19,-0.785
1.794,-25.866,-0.725
1.12,-29.007,-0.706
1.571,-29.636,-0.731
1.121,-29.007,-0.721
1.568,-31.206,-0.658
1.794,-36.233,-0.679
1.794,-30.683,-0.754
1.571,-38.851,-0.621
1.345,-39.479,-0.548
1.795,-33.091,-0.646
1.794,-43.668,-0.601
1.345,-38.642,-0.441
1.794,-43.249,-0.699
1.795,-44.087,-0.602
1.794,-39.898,-0.601
1.794,-48.066,-0.53
1.794,-44.296,-0.563
1.794,-48.066,-0.61
1.795,-49.323,-0.477
1.345,-49.847,-0.605
1.794,-51.522,-0.504
1.795,-50.056,-0.441
1.794,-54.14,-0.627
1.569,-50.475,-0.576
1.794,-58.748,-0.56
1.794,-51.941,-0.315
1.12,-57.282,-0.443
1.794,-57.072,-0.492
2.245,-54.873,-0.441
1.795,-59.69,-0.408
1.794,-57.072,-0.465
1.794,-62.727,-0.24
1.794,-60.319,-0.468
1.795,-55.292,-0.416
1.794,-66.706,-0.43
2.02,-59.271,-0.389
1.795,-59.9,-0.53
1.795,-64.507,-0.564
1.345,-59.69,-0.348
1.794,-64.298,-0.511
1.795,-66.916,-0.468
1.795,-63.355,-0.236
2.02,-65.345,-0.427
1.343,-69.324,-0.47
1.794,-70.162,-0.435
2.016,-63.355,-0.323
1.345,-69.743,-0.468
1.345,-70.581,-0.388
1.792,-66.916,-0.453
1.794,-68.906,-0.288
1.795,-72.361,-0.304
1.795,-74.142,-0.447
2.018,-64.507,-0.342
2.018,-70.372,-0.375
1.794,-74.351,-0.603
1.794,-68.906,-0.63
1.569,-68.173,-0.287
1.569,-71.314,-0.405
2.018,-74.56,-0.453
1.794,-72.78,-0.398
1.569,-71.524,-0.361
1.345,-71.105,-0.287
1.794,-76.131,-0.298
1.794,-77.178,-0.289
1.569,-75.608,-0.417
2.018,-71.942,-0.433
2.018,-75.398,-0.237
2.02,-79.168,-0.465
1.794,-74.77,-0.284
1.345,-68.173,-0.377
1.794,-75.189,-0.286
2.02,-78.33,-0.286
1.794,-74.351,-0.155
1.795,-71.942,-0.397
1.793,-73.513,-0.14
1.795,-76.131,-0.377
1.794,-79.378,-0.344
1.795,-77.178,-0.392
1.569,-73.932,-0.388
2.24,-73.199,-0.33
1.794,-75.922,-0.344
1.794,-77.178,-0.43
1.794,-78.54,-0.283
1.794,-76.131,-0.348
2.02,-71.733,-0.299
1.795,-76.55,-0.417
2.018,-81.996,-0.265
1.794,-78.959,-0.233
1.569,-72.361,-0.38
1.795,-75.922,-0.255
1.795,-77.807,-0.414
1.569,-79.796,-0.22
1.794,-78.959,-0.229
2.021,-76.55,-0.27
1.794,-74.351,-0.343
1.794,-74.56,-0.073
1.794,-78.54,-0.438
1.569,-78.749,-0.341
1.794,-80.006,-0.361
1.794,-76.76,-0.331
1.794,-73.513,-0.211
1.571,-78.33,-0.328
2.018,-83.357,-0.513
1.794,-80.215,-0.237
1.794,-74.142,-0.656
1.794,-76.55,-0.284
1.795,-78.33,-0.304
2.018,-80.739,-0.5
1.794,-81.367,-0.261
1.569,-79.168,-0.392
1.794,-76.76,-0.398
1.345,-75.922,-0.326
2.468,-77.807,-0.157
1.795,-78.959,-0.363
1.345,-81.367,-0.498
2.018,-80.215,-0.269
1.345,-74.56,-0.239
1.794,-73.932,-0.42
2.018,-81.158,-0.195
1.795,-82.938,-0.41
1.794,-79.796,-0.391
1.794,-76.969,-0.399
1.569,-78.016,-0.278
1.569,-77.388,-0.37
1.794,-80.948,-0.298
2.02,-82.414,-0.367
1.794,-83.566,-0.405
1.794,-82.938,-0.33
1.794,-80.948,-0.278
1.345,-77.597,-0.366
1.794,-79.378,-0.334
2.466,-83.566,-0.243
1.794,-85.556,-0.389
1.794,-80.006,-0.238
1.345,-76.969,-0.613
2.244,-77.388,-0.251
1.794,-82.938,-0.378
1.569,-81.577,-0.325
1.793,-82.205,-0.397
1.12,-80.215,-0.463
1.345,-79.378,-0.353
1.569,-77.388,-0.337
1.569,-79.587,-0.369
1.343,-81.158,-0.167
1.793,-81.158,-0.371
1.794,-82.414,-0.354
1.795,-80.948,-0.181
1.794,-75.608,-0.292
1.345,-76.341,-0.31
2.016,-82.624,-0.208
1.795,-83.985,-0.194
1.794,-81.996,-0.347
1.345,-78.54,-0.483
2.02,-80.425,-0.156
1.794,-78.54,-0.525
1.569,-81.158,-0.43
1.795,-81.367,-0.21
1.345,-84.614,-0.256
1.794,-84.614,-0.239
1.794,-83.566,-0.415
2.02,-82.624,-0.326
1.12,-79.796,-0.267
2.018,-78.959,-0.225
1.794,-83.357,-0.382
1.345,-86.603,-0.292
1.795,-83.985,-0.356
2.018,-78.749,-0.149
1.792,-78.749,-0.416
1.792,-80.425,-0.518
2.245,-80.948,-0.36
1.794,-84.195,-0.205
1.795,-84.823,-0.326
1.345,-85.765,-0.298
1.569,-83.566,-0.244
1.569,-81.577,-0.262
1.345,-81.996,-0.382
1.795,-80.739,-0.26
1.569,-81.577,-0.328
1.794,-85.975,-0.331
2.018,-87.232,-0.405
1.794,-83.566,-0.171
2.018,-77.807,-0.348
1.795,-79.587,-0.438
1.794,-81.367,-0.321
1.794,-82.205,-0.211
1.345,-85.032,-0.22
1.794,-85.347,-0.239
1.794,-85.975,-0.421
1.794,-83.566,-0.311
1.794,-81.996,-0.336
1.794,-80.739,-0.304
1.794,-80.948,-0.342
2.018,-81.996,-0.358
1.795,-86.184,-0.425
1.12,-87.022,-0.459
1.794,-83.357,-0.167
1.794,-78.016,-0.2
1.345,-80.006,-0.394
1.795,-81.158,-0.342
1.792,-81.996,-0.21
1.569,-84.823,-0.313
1.791,-85.032,-0.24
1.794,-85.556,-0.297
1.794,-82.624,-0.233
2.018,-81.577,-0.254
2.468,-80.739,-0.302
2.02,-83.776,-0.389
2.244,-83.357,-0.28
1.794,-87.022,-0.348
1.569,-86.813,-0.299
1.795,-82.938,-0.16
1.794,-78.016,-0.298
1.795,-80.739,-0.396
2.245,-81.577,-0.327
2.244,-82.414,-0.284
1.795,-85.032,-0.204
1.794,-84.823,-0.24
1.794,-84.195,-0.347
1.794,-80.948,-0.131
1.571,-80.739,-0.217
1.794,-80.425,-0.392
1.569,-84.614,-0.333
1.795,-87.022,-0.156
1.795,-87.441,-0.396
1.792,-85.032,-0.178
2.02,-80.739,-0.234
1.345,-77.388,-0.282
1.795,-81.367,-0.455
1.792,-82.205,-0.111
1.569,-84.195,-0.353
2.021,-84.823,-0.21
1.794,-83.357,-0.315
1.794,-80.948,-0.259
2.016,-79.168,-0.272
1.571,-81.158,-0.425
1.569,-81.577,-0.315
1.794,-84.195,-0.154
1.795,-84.614,-0.365
1.794,-80.425,-0.48
1.794,-80.739,-0.391
1.345,-78.749,-0.382
1.569,-78.959,-0.176
1.794,-84.404,-0.297
1.795,-83.147,-0.297
1.792,-83.776,-0.471
1.792,-82.414,-0.265
2.018,-80.948,-0.278
1.794,-78.959,-0.381
1.795,-79.378,-0.415
1.569,-82.205,-0.162
2.016,-82.205,-0.364
1.792,-84.404,-0.432
1.345,-85.032,-0.303
2.468,-80.739,-0.205
1.12,-76.131,-0.259
1.345,-80.215,-0.406
1.794,-78.959,-0.334
1.794,-84.195,-0.416
1.794,-82.938,-0.333
1.795,-83.776,-0.283
1.569,-82.205,-0.371
1.569,-80.425,-0.36
1.794,-78.54,-0.245
1.794,-79.168,-0.347
1.795,-82.414,-0.343
1.569,-82.205,-0.259
2.468,-83.566,-0.203
2.018,-81.158,-0.35
1.567,-75.922,-0.382
1.569,-77.178,-0.344
2.02,-83.776,-0.365
1.12,-83.357,-0.26
1.794,-84.614,-0.389
2.018,-80.425,-0.386
1.569,-81.158,-0.244
1.792,-79.587,-0.338
2.018,-79.796,-0.363
1.569,-78.959,-0.457
1.795,-81.996,-0.188
1.793,-84.404,-0.295
1.569,-83.566,-0.341
1.345,-81.786,-0.377
1.792,-78.749,-0.366
1.795,-79.168,-0.164
1.795,-84.404,-0.334
2.018,-85.765,-0.155
1.794,-81.786,-0.377
2.018,-78.33,-0.24
1.794,-77.597,-0.339
1.795,-79.168,-0.43
1.794,-78.959,-0.211
1.794,-82.414,-0.294
1.569,-83.147,-0.292
1.794,-84.195,-0.349
1.345,-80.948,-0.387
1.569,-78.959,-0.291
1.792,-78.749,-0.245
1.793,-82.938,-0.236
1.794,-85.556,-0.36
1.794,-82.938,-0.53
1.794,-76.341,-0.181
1.569,-77.597,-0.275
1.345,-80.739,-0.323
1.794,-82.414,-0.233
1.794,-81.786,-0.353
1.569,-82.414,-0.123
1.792,-80.948,-0.411
2.018,-79.796,-0.428
1.569,-77.388,-0.237
1.795,-78.54,-0.356
1.795,-81.577,-0.336
1.12,-80.948,-0.179
1.569,-81.996,-0.271
1.794,-78.749,-0.386
1.794,-75.189,-0.208
1.569,-79.587,-0.37
1.345,-85.032,-0.519
1.569,-83.357,-0.353
2.02,-76.969,-0.256
1.794,-76.55,-0.236
1.794,-79.168,-0.448
1.569,-77.807,-0.337
1.345,-80.425,-0.256
1.794,-81.367,-0.356
1.794,-84.404,-0.309
1.794,-82.205,-0.236
1.345,-79.587,-0.28
1.569,-77.597,-0.343
1.345,-81.367,-0.245
2.02,-84.823,-0.298
1.795,-83.985,-0.371
1.569,-77.597,-0.343
1.794,-76.969,-0.211
1.569,-79.168,-0.3
1.121,-83.566,-0.382
1.345,-80.948,-0.32
1.345,-82.205,-0.21
1.569,-81.158,-0.26
1.794,-79.168,-0.381
1.794,-76.969,-0.315
1.794,-78.016,-0.443
1.569,-81.367,-0.477
1.345,-81.158,-0.189
1.569,-82.205,-0.272
1.345,-79.378,-0.297
2.242,-75.922,-0.822
2.018,-81.577,-0.582
2.468,-87.965,-0.787
2.465,-88.802,-0.863
2.689,-87.441,-0.981
2.466,-86.184,-0.818
2.915,-92.049,-0.858
2.465,-94.038,-0.758
2.915,-94.981,-0.883
2.241,-96.866,-0.745
2.693,-98.437,-0.773
2.241,-98.646,-0.571
3.363,-101.055,-0.823
2.69,-102.416,-0.759
2.466,-103.673,-0.408
3.139,-105.453,-0.706
2.466,-105.872,-0.416
2.242,-106.081,-0.789
2.915,-105.453,-0.364
2.912,-106.605,-0.831
2.915,-109.223,-0.684
2.915,-109.432,-0.488
3.136,-110.06,-0.615
2.463,-111.841,-0.315
2.69,-113.097,-0.645
2.693,-112.05,-0.667
2.69,-112.888,-0.824
2.912,-115.506,-0.793
2.693,-116.239,-0.685
2.015,-115.506,-0.414
2.912,-117.077,-0.392
2.687,-119.485,-0.371
2.689,-119.695,-0.256
2.917,-122.103,-0.47
2.915,-121.475,-0.547
2.689,-122.941,-0.757
3.36,-122.313,-0.63
2.69,-124.931,-0.663
2.689,-122.732,-0.433
2.915,-122.313,-0.477
2.241,-125.14,-0.664
3.142,-127.549,-0.363
2.466,-126.083,-0.481
2.915,-129.119,-0.651
3.142,-127.758,-0.533
3.36,-130.69,-0.278
2.466,-126.92,-0.526
2.688,-131.109,-0.472
2.912,-129.748,-0.376
2.465,-128.282,-0.581
3.142,-131.109,-0.5
2.69,-131.109,-0.439
2.915,-133.518,-0.57
2.687,-134.146,-0.35
2.466,-132.889,-0.479
2.912,-135.507,-0.313
2.911,-133.099,-0.571
2.466,-133.099,-0.465
2.69,-133.937,-0.492
2.689,-134.565,-0.317
2.693,-136.973,-0.511
2.913,-134.565,-0.31
2.912,-138.963,-0.464
2.241,-138.125,-0.483
2.912,-135.507,-0.426
3.142,-137.706,-0.613
2.464,-136.555,-0.212
2.466,-138.544,-0.507
2.912,-137.183,-0.356
2.917,-140.743,-0.488
3.139,-137.916,-0.403
2.242,-141.372,-0.182
2.69,-140.743,-0.509
3.136,-139.591,-0.664
2.69,-137.916,-0.286
2.463,-138.125,-0.511
2.465,-140.324,-0.565
2.915,-138.754,-0.243
2.915,-141.791,-0.415
2.911,-139.382,-0.576
2.466,-143.152,-0.186
2.242,-142.105,-0.508
2.915,-142.105,-0.536
2.69,-138.963,-0.533
2.69,-140.115,-0.232
2.912,-141.162,-0.475
2.688,-141.372,-0.464
2.69,-140.324,-0.387
2.915,-144.723,-0.284
2.465,-142.314,-0.392
2.466,-144.513,-0.674
2.69,-139.591,-0.461
2.912,-145.979,-0.176
2.915,-142.942,-0.424
2.917,-143.78,-0.428
2.464,-142.733,-0.533
2.239,-145.142,-0.533
2.911,-142.733,-0.238
2.463,-145.142,-0.352
2.689,-146.189,-0.605
2.688,-144.723,-0.486
2.24,-144.723,-0.53
2.688,-142.942,-0.315
2.915,-144.513,-0.306
2.69,-146.608,-0.43
2.687,-143.571,-0.428
3.366,-146.398,-0.463
2.018,-145.142,-0.442
2.688,-142.524,-0.153
2.915,-147.131,-0.21
2.915,-144.723,-0.356
2.69,-145.142,-0.438
2.69,-144.513,-0.428
2.915,-145.56,-0.62
3.136,-143.78,-0.355
2.69,-146.189,-0.281
3.135,-146.398,-0.166
2.464,-145.979,-0.37
2.466,-143.361,-0.372
2.688,-146.398,-0.513
3.139,-143.99,-0.52
3.136,-147.131,-0.244
2.69,-145.979,-0.077
2.688,-145.979,-0.26
2.466,-144.723,-0.416
2.69,-148.388,-0.426
2.915,-146.398,-0.328
2.688,-146.608,-0.554
2.693,-143.361,-0.472
2.465,-146.922,-0.382
2.464,-145.77,-0.157
2.465,-146.398,-0.282
2.69,-147.76,-0.356
3.59,-149.33,-0.537
2.464,-146.608,-0.365
2.917,-145.351,-0.349
2.687,-148.597,-0.458
2.912,-146.398,-0.552
2.465,-148.807,-0.509
2.689,-148.597,-0.518
2.689,-146.608,-0.481
2.466,-147.131,-0.438
2.917,-147.131,-0.212
2.689,-149.749,-0.217
2.239,-147.131,-0.21
2.689,-148.178,-0.159
2.466,-146.608,-0.194
2.242,-149.33,-0.417
2.69,-147.76,-0.339
2.693,-149.959,-0.431
2.688,-148.178,-0.402
3.139,-145.56,-0.421
2.69,-146.189,-0.394
2.242,-145.142,-0.392
2.69,-149.33,-0.47
3.366,-145.77,-0.419
3.142,-151.529,-0.443
2.689,-148.807,-0.352
2.464,-152.577,-0.703
2.241,-145.142,-0.439
2.688,-150.796,-0.536
2.466,-146.398,-0.576
2.915,-149.33,-0.472
3.139,-150.587,-0.477
2.464,-147.131,-0.303
2.466,-152.786,-0.525
2.912,-148.807,-0.311
2.912,-149.33,-0.262
2.463,-151.529,-0.305
2.465,-148.597,-0.405
2.463,-150.378,-0.363
2.69,-147.76,-0.389
2.015,-151.006,-0.541
2.69,-150.168,-0.398
2.911,-150.168,-0.414
2.688,-146.189,-0.415
2.687,-150.587,-0.328
2.915,-147.341,-0.313
2.018,-149.016,-0.281
2.69,-148.807,-0.533
3.139,-147.76,-0.287
2.466,-152.367,-0.306
2.466,-150.378,-0.21
2.693,-151.215,-0.322
2.02,-150.168,-0.175
2.463,-148.597,-0.28
2.69,-148.807,-0.315
2.69,-147.55,-0.21
2.69,-151.739,-0.195
3.139,-147.131,0.077
2.915,-150.796,-0.179
2.463,-148.388,-0.269
2.687,-151.739,-0.16
