I1,I2,I3
2.245,-136.136,-0.461
1.993,-138.963,-0.284
1.993,-136.973,-0.283
2.492,-138.544,-0.367
2.492,-136.973,-0.315
3.492,-140.324,-0.5
2.741,-137.916,-0.2
2.245,-139.591,-0.405
2.242,-138.335,-0.541
2.245,-136.136,-0.309
2.242,-140.534,-0.328
2.242,-137.916,-0.366
2.492,-137.183,-0.178
2.492,-138.335,-0.334
2.243,-139.173,-0.195
2.245,-136.136,-0.327
2.994,-140.953,-0.469
2.743,-139.173,-0.199
1.993,-136.136,-0.33
2.492,-139.173,-0.33
2.491,-137.497,-0.273
2.243,-138.963,-0.398
2.242,-137.706,-0.212
2.99,-140.534,-0.363
1.993,-137.497,-0.258
2.494,-139.382,-0.399
2.99,-137.706,-0.52
2.243,-135.926,-0.217
2.741,-140.115,-0.313
2.243,-137.706,-0.441
2.245,-136.973,-0.133
2.491,-136.136,-0.516
2.491,-139.382,-0.216
2.492,-135.298,-0.32
1.744,-139.591,-0.308
2.491,-137.706,-0.2
2.243,-135.088,-0.549
2.243,-139.382,-0.181
2.494,-136.764,-0.3
2.492,-136.973,-0.215
2.494,-137.183,-0.371
2.741,-138.754,-0.485
1.993,-138.335,-0.184
2.24,-138.544,-0.265
2.993,-137.706,-0.225
2.494,-137.916,-0.427
1.991,-138.125,-0.396
1.991,-136.555,-0.331
2.74,-137.497,-0.309
2.492,-136.973,-0.278
2.743,-139.382,-0.369
2.491,-137.706,-0.19
2.993,-138.754,-0.416
2.243,-136.973,-0.587
2.243,-136.345,-0.333
2.243,-138.335,-0.448
1.742,-136.764,-0.333
2.492,-134.774,-0.446
2.741,-137.497,-0.217
2.492,-135.717,-0.366
1.991,-137.183,-0.448
2.491,-135.926,-0.306
2.492,-136.555,-0.53
2.491,-135.717,-0.337
2.243,-137.497,-0.405
2.494,-136.345,-0.253
2.491,-134.565,-0.408
2.492,-137.183,-0.234
2.489,-134.565,-0.385
2.243,-136.136,-0.453
2.242,-135.298,-0.314
2.74,-136.555,-0.411
2.492,-138.754,-0.385
2.245,-132.366,-0.36
2.99,-137.706,-0.201
2.243,-135.507,-0.454
2.242,-133.937,-0.111
2.74,-136.555,-0.396
2.993,-134.565,-0.28
2.492,-135.926,-0.449
2.743,-136.764,-0.371
2.492,-138.754,-0.363
2.242,-133.099,-0.45
2.494,-138.335,-0.356
2.738,-135.926,-0.436
2.492,-134.146,-0.187
2.492,-137.183,-0.393
2.243,-135.088,-0.206
2.492,-138.963,-0.315
2.99,-136.136,-0.474
2.741,-136.345,-0.352
1.993,-138.544,-0.436
1.993,-137.497,-0.343
2.242,-136.764,-0.432
2.24,-134.146,-0.19
2.242,-137.706,-0.396
2.494,-135.717,-0.503
2.492,-139.591,-0.278
2.741,-136.764,-0.447
2.492,-136.973,-0.32
2.242,-137.916,-0.382
2.242,-138.754,-0.277
2.741,-136.973,-0.371
2.492,-136.764,-0.51
1.994,-138.125,-0.189
2.74,-136.345,-0.377
2.491,-139.173,-0.439
2.492,-137.916,-0.187
2.242,-138.754,-0.394
2.242,-136.136,-0.229
2.492,-139.591,-0.403
2.993,-136.764,-0.406
2.743,-138.963,-0.381
2.242,-137.916,-0.372
2.243,-136.973,-0.205
2.743,-137.916,-0.339
2.492,-138.754,-0.386
1.994,-140.115,-0.345
1.993,-134.774,-0.447
2.743,-140.743,-0.19
2.242,-138.125,-0.339
2.494,-136.764,-0.343
2.242,-138.754,-0.245
1.993,-136.973,-0.457
2.242,-140.743,-0.406
2.741,-138.754,-0.258
2.245,-141.162,-0.52
2.492,-135.298,-0.171
2.245,-140.324,-0.374
2.245,-137.183,-0.414
2.993,-140.324,-0.186
2.74,-138.544,-0.344
1.993,-138.754,-0.369
2.741,-138.125,-0.337
2.743,-138.963,-0.458
2.494,-140.953,-0.281
1.994,-134.355,-0.293
2.741,-140.534,-0.492
2.243,-137.916,-0.376
3.493,-138.335,-0.336
2.494,-138.963,-0.439
2.492,-136.973,-0.214
2.242,-137.497,-0.356
2.492,-139.173,-0.226
1.993,-140.953,-0.388
1.994,-136.345,-0.453
1.993,-139.591,0.262
2.492,-136.345,-0.322
2.245,-139.382,-0.288
2.243,-137.183,-0.239
2.492,-137.706,-0.365
2.245,-137.497,-0.11
2.492,-138.754,-0.323
2.242,-140.743,-0.524
2.242,-134.355,-0.295
2.243,-139.906,-0.363
2.491,-136.973,-0.228
2.741,-136.973,-0.404
2.243,-136.555,-0.353
2.243,-138.544,-0.331
2.741,-137.183,-0.439
2.243,-138.754,-0.22
2.74,-140.743,-0.198
2.243,-135.088,-0.283
2.491,-139.382,-0.28
2.494,-136.345,-0.376
2.492,-138.754,-0.114
2.494,-137.497,-0.281
2.491,-136.973,-0.345
2.741,-137.706,-0.183
2.242,-138.335,-0.5
2.492,-139.173,-0.244
2.741,-133.937,-0.441
2.492,-139.591,-0.366
2.492,-135.926,-0.396
2.492,-138.754,-0.374
1.991,-135.507,-0.21
2.242,-136.136,-0.397
2.99,-136.136,-0.281
2.245,-137.706,-0.381
2.242,-139.382,-0.507
2.492,-133.518,-0.439
2.245,-138.963,-0.314
2.993,-136.345,-0.297
3.243,-134.774,-0.359
2.492,-137.183,-0.339
1.993,-135.298,-0.511
2.99,-139.382,-0.547
3.243,-136.555,-0.341
2.491,-139.382,-0.542
2.99,-133.518,-0.269
2.993,-139.591,-0.459
2.993,-137.497,-0.42
2.74,-136.764,-0.259
2.243,-138.754,-0.51
3.242,-137.183,-0.211
2.993,-139.591,-0.428
2.492,-138.754,-0.475
2.741,-139.382,-0.273
2.242,-136.345,-0.492
2.242,-140.534,-0.264
2.491,-138.544,-0.441
2.741,-136.136,-0.482
2.494,-139.591,-0.193
2.741,-137.706,-0.406
2.491,-142.105,-0.455
2.74,-140.324,-0.295
2.492,-142.314,-0.294
2.242,-135.507,-0.454
2.743,-141.791,-0.129
2.494,-138.544,-0.369
3.24,-141.581,-0.431
2.242,-139.591,-0.201
2.99,-139.591,-0.443
2.741,-139.173,-0.433
2.741,-140.953,-0.3
2.741,-143.361,-0.24
2.242,-136.764,-0.369
3.243,-142.524,-0.331
2.491,-138.754,-0.306
2.74,-142.524,-0.452
2.242,-142.942,-0.475
2.74,-142.524,-0.204
2.743,-143.152,-0.553
2.741,-140.953,-0.538
2.494,-138.335,-0.366
2.491,-143.571,-0.253
2.494,-140.534,-0.342
2.738,-142.314,-0.453
2.489,-141.162,-0.261
2.741,-144.723,-0.205
2.242,-140.534,-0.385
2.492,-145.351,-0.508
2.741,-143.571,-0.232
2.491,-141.162,-0.26
2.993,-141.162,-0.323
2.741,-141.162,-0.447
2.491,-139.173,-0.194
2.99,-143.78,-0.239
2.492,-140.953,-0.464
2.99,-145.979,-0.371
2.243,-142.942,-0.457
2.99,-144.723,-0.297
2.243,-140.534,-0.208
2.492,-145.56,-0.437
2.494,-142.942,-0.371
2.741,-143.571,-0.393
2.491,-143.78,-0.192
2.741,-143.361,-0.315
2.242,-142.314,-0.404
2.492,-144.199,-0.414
2.74,-146.189,-0.303
2.243,-142.733,-0.323
2.245,-143.99,-0.413
2.741,-145.142,-0.322
2.741,-142.524,-0.382
2.741,-146.398,-0.446
2.492,-142.105,-0.179
2.492,-146.398,-0.199
2.242,-145.142,-0.405
2.491,-145.979,-0.513
2.743,-141.162,-0.461
2.74,-142.942,-0.297
2.494,-141.581,-0.129
2.243,-144.932,-0.32
2.491,-142.524,-0.409
2.492,-146.922,-0.371
2.741,-143.152,-0.398
2.494,-144.932,-0.309
2.492,-141.162,-0.205
2.242,-146.189,-0.399
2.243,-142.105,-0.304
2.491,-145.56,-0.415
2.492,-144.513,-0.365
2.243,-145.979,-0.044
2.491,-145.77,-0.323
2.492,-143.99,-0.287
2.492,-140.743,-0.358
2.492,-146.189,-0.613
2.242,-142.733,-0.258
2.242,-145.77,-0.171
2.243,-142.733,-0.355
2.74,-146.398,-0.353
2.743,-142.524,-0.59
2.741,-146.189,-0.305
2.492,-143.361,-0.19
2.245,-142.942,-0.333
2.492,-145.351,-0.46
2.741,-143.571,-0.415
2.491,-141.581,-0.208
2.242,-143.78,-0.131
2.74,-142.314,-0.4
2.494,-143.152,-0.358
2.99,-143.99,-0.505
3.24,-147.131,-0.408
2.245,-140.115,-0.122
2.491,-144.932,-0.399
2.74,-140.324,-0.322
1.993,-144.199,-0.411
2.242,-141.791,-0.112
2.492,-144.723,-0.211
1.993,-145.979,-0.38
2.741,-142.942,-0.5
2.242,-145.979,-0.504
2.74,-140.953,-0.14
2.993,-142.733,-0.375
2.492,-139.173,-0.344
2.741,-143.571,-0.513
2.491,-140.743,-0.179
2.741,-145.979,-0.381
2.491,-142.314,-0.247
2.242,-143.78,-0.347
2.242,-140.534,-0.419
2.492,-145.142,-0.189
2.492,-142.733,-0.453
2.492,-142.105,-0.264
2.494,-143.571,-0.441
2.99,-144.723,-0.266
2.743,-143.361,-0.288
2.741,-143.361,-0.317
2.741,-141.372,-0.526
2.243,-145.56,-0.211
2.242,-142.314,-0.233
2.494,-142.942,-0.275
2.741,-142.524,-0.339
2.741,-145.351,-0.277
2.242,-140.953,-0.128
2.492,-145.351,-0.352
3.242,-143.152,-0.604
2.741,-141.162,-0.541
2.491,-142.733,-0.261
2.491,-141.791,-0.167
2.494,-143.99,-0.446
2.993,-143.99,-0.488
2.99,-140.953,-0.334
2.741,-145.979,-0.295
2.489,-142.314,-0.386
2.242,-143.361,-0.352
2.242,-140.743,-0.453
2.494,-145.56,-0.271
2.741,-143.361,-0.365
2.741,-143.361,-0.382
2.491,-144.199,-0.305
2.741,-143.571,-0.514
2.494,-142.733,-0.276
2.743,-144.513,-0.298
3.242,-146.398,-0.38
2.491,-142.524,-0.212
1.993,-144.932,-0.47
2.741,-145.351,-0.284
2.243,-142.524,-0.21
2.492,-146.608,-0.365
2.494,-142.314,-0.388
2.492,-146.922,-0.446
1.993,-145.142,-0.422
2.741,-145.77,-0.057
2.743,-140.953,-0.382
2.492,-142.942,-0.449
2.491,-141.791,-0.306
2.741,-145.142,-0.365
2.492,-142.942,-0.334
2.242,-147.76,-0.223
2.741,-143.78,-0.117
2.743,-144.932,-0.365
2.24,-141.372,-0.371
2.492,-145.979,-0.461
1.993,-142.105,-0.157
2.993,-145.56,-0.217
2.491,-144.932,-0.272
2.242,-145.979,-0.304
2.492,-146.189,-0.442
2.492,-144.723,-0.635
2.492,-141.372,-0.281
2.489,-146.608,-0.056
2.242,-143.571,-0.245
2.492,-146.608,-0.381
2.741,-143.78,-0.455
2.492,-146.398,-0.399
2.743,-145.142,-0.366
2.491,-145.979,-0.297
2.243,-144.723,-0.251
2.741,-140.953,-0.417
2.743,-147.969,-0.286
2.243,-144.199,-0.37
2.99,-146.398,-0.348
2.99,-143.571,-0.267
2.243,-146.398,-0.275
2.492,-144.723,-0.287
2.743,-146.608,-0.262
2.494,-144.199,-0.31
2.741,-147.76,-0.363
2.492,-143.78,-0.469
2.243,-145.142,-0.266
2.491,-143.571,-0.117
2.74,-147.131,-0.383
2.24,-141.791,-0.328
2.491,-147.341,-0.365
2.243,-143.571,-0.352
2.743,-146.189,-0.247
2.492,-145.351,-0.201
2.491,-144.932,-0.433
2.741,-141.372,-0.348
1.991,-144.513,-0.421
2.993,-142.524,-0.188
2.741,-144.513,-0.265
2.243,-144.513,-0.468
2.741,-147.131,-0.294
2.243,-140.324,-0.328
1.995,-146.398,-0.408
2.491,-141.581,-0.186
2.99,-145.142,-0.391
2.494,-142.524,-0.396
2.741,-145.56,-0.399
2.243,-147.341,-0.51
2.492,-145.351,-0.144
2.741,-143.152,-0.195
2.99,-141.791,-0.471
2.494,-142.314,-0.394
2.242,-143.571,-0.41
2.741,-143.571,-0.283
2.494,-143.99,-0.116
2.492,-145.351,-0.365
2.741,-143.152,-0.309
1.993,-142.942,-0.353
2.492,-144.932,-0.283
2.242,-143.99,-0.19
2.491,-143.78,-0.366
2.242,-140.324,-0.31
2.743,-142.314,-0.457
2.491,-144.199,-0.381
2.492,-142.105,-0.214
2.741,-143.99,-0.345
2.741,-144.513,-0.458
2.492,-143.571,-0.425
2.492,-142.942,-0.184
2.491,-141.162,-0.419
2.492,-143.152,-0.408
2.494,-143.78,-0.663
2.989,-142.733,-0.125
2.743,-144.199,-0.403
2.74,-142.733,-0.341
2.741,-139.591,-0.452
2.491,-144.723,-0.398
2.492,-141.162,-0.217
2.491,-141.162,-0.272
3.24,-142.105,-0.4
2.743,-142.314,-0.245
2.74,-144.199,-0.217
1.993,-142.314,-0.242
2.243,-141.791,-0.394
2.99,-144.513,-0.507
2.242,-142.733,-0.186
2.491,-142.733,-0.347
3.493,-138.754,-0.536
2.494,-143.152,-0.463
2.491,-140.743,-0.125
2.741,-144.932,-0.264
2.492,-142.733,-0.36
2.491,-145.142,-0.583
2.242,-139.173,-0.313
2.492,-145.77,-0.209
2.242,-141.162,-0.411
2.741,-143.78,-0.425
2.492,-143.152,-0.472
2.242,-143.99,-0.123
2.99,-144.513,-0.398
2.489,-143.361,-0.388
2.492,-140.324,-0.515
3.492,-145.979,-0.526
1.994,-141.791,-0.137
2.242,-144.199,-0.353
2.491,-141.581,-0.461
2.741,-145.351,-0.502
2.242,-140.953,-0.179
2.492,-146.398,-0.281
1.994,-144.723,-0.363
2.743,-144.932,-0.496
2.491,-140.953,-0.51
2.99,-143.78,-0.225
2.489,-140.743,-0.284
2.491,-143.99,-0.337
2.491,-142.105,-0.406
2.492,-144.932,-0.438
2.24,-144.513,-0.219
2.491,-147.55,-0.256
1.993,-139.906,-0.303
2.492,-146.398,-0.498
2.494,-141.791,-0.375
2.243,-145.56,-0.287
2.492,-142.942,-0.186
2.741,-145.77,-0.322
2.24,-144.723,-0.553
2.74,-145.351,-0.447
2.242,-143.571,-0.435
2.24,-143.152,-0.226
2.492,-142.733,-0.342
2.242,-143.99,-0.304
2.492,-143.571,-0.476
2.491,-144.513,-0.339
2.492,-146.189,-0.32
2.741,-143.99,-0.264
2.242,-143.571,-0.28
2.243,-145.351,-0.436
2.492,-145.142,-0.317
2.741,-142.314,-0.47
2.99,-145.77,-0.19
2.74,-142.942,-0.132
2.492,-146.189,-0.321
2.74,-144.199,-0.302
2.74,-144.513,-0.365
2.24,-141.791,-0.411
1.993,-143.361,-0.245
2.743,-142.314,-0.242
2.24,-144.199,-0.444
2.494,-142.942,-0.524
2.989,-144.932,-0.411
2.492,-144.513,-0.186
2.243,-144.513,-0.198
1.993,-143.99,-0.406
2.491,-147.131,-0.424
2.494,-143.99,-0.142
2.242,-144.513,-0.148
2.245,-140.534,-0.059
2.242,-145.142,-0.332
2.492,-145.142,-0.428
2.492,-143.571,-0.353
2.243,-146.189,-0.472
2.74,-144.932,-0.232
2.243,-145.77,-0.206
2.741,-143.78,-0.3
2.741,-143.152,-0.322
2.242,-144.199,-0.38
2.741,-146.922,-0.471
2.243,-142.733,-0.198
1.993,-147.341,-0.405
2.491,-144.932,-0.349
2.993,-142.942,-0.361
2.74,-142.314,-0.527
2.492,-142.105,-0.121
2.994,-143.571,-0.261
2.741,-144.723,-0.302
2.743,-141.372,-0.4
2.74,-145.77,-0.498
2.99,-143.152,-0.265
2.489,-145.142,-0.28
1.993,-139.382,-0.38
3.242,-145.979,-0.443
2.743,-142.733,-0.299
2.243,-144.199,-0.182
2.243,-142.524,-0.365
2.741,-143.361,-0.397
2.24,-141.581,-0.396
2.492,-143.78,-0.226
2.99,-145.351,-0.248
1.994,-142.314,-0.313
2.242,-143.571,-0.361
2.242,-144.199,-0.369
2.741,-141.581,-0.2
2.491,-145.77,-0.45
2.741,-141.162,-0.358
2.743,-146.189,-0.587
2.492,-144.723,-0.16
2.491,-143.99,-0.259
2.743,-140.743,-0.358
2.492,-142.105,-0.458
2.741,-142.105,-0.438
2.741,-144.199,-0.284
2.243,-143.152,-0.206
2.243,-145.979,-0.364
2.741,-142.733,-0.26
2.243,-143.152,-0.387
1.993,-144.199,-0.197
1.994,-146.922,-0.21
2.741,-141.791,-0.289
2.741,-145.351,-0.413
2.243,-142.314,-0.724
2.491,-145.56,-0.367
2.492,-144.513,-0.055
2.741,-145.56,-0.32
2.491,-142.942,-0.344
1.993,-146.922,-0.181
2.491,-142.942,-0.353
2.989,-144.513,-0.214
2.494,-143.152,-0.302
2.491,-147.341,-0.45
2.99,-142.733,-0.386
2.99,-147.969,-0.53
2.24,-145.979,-0.248
2.99,-146.189,-0.092
2.74,-146.398,-0.117
2.99,-145.56,-0.425
2.743,-143.152,-0.411
2.242,-146.398,-0.348
2.741,-145.979,-0.354
2.993,-146.189,-0.492
2.993,-147.969,-0.591
2.99,-149.016,-0.531
2.492,-148.178,-0.283
2.741,-147.131,-0.278
2.492,-146.398,-0.204
2.741,-146.189,-0.306
3.492,-150.168,-0.369
2.74,-145.56,-0.468
2.74,-147.76,-0.323
2.74,-149.016,-0.343
2.491,-145.77,-0.413
2.492,-150.587,-0.311
3.24,-147.341,-0.354
3.238,-149.959,-0.376
2.242,-147.131,-0.448
2.242,-150.796,-0.354
2.24,-149.54,-0.262
2.741,-149.749,-0.417
2.74,-145.56,-0.447
2.74,-149.54,-0.623
2.74,-146.608,-0.369
2.741,-149.33,-0.381
2.99,-149.016,-0.508
1.991,-148.178,-0.406
2.491,-152.577,-0.486
2.99,-149.959,-0.518
2.491,-151.215,-0.468
2.741,-150.378,-0.381
2.489,-149.33,-0.442
2.491,-149.54,-0.366
2.491,-147.76,-0.518
2.993,-152.158,-0.5
2.489,-147.969,-0.453
2.489,-150.796,-0.51
2.243,-149.016,-0.414
2.743,-151.739,-0.464
2.492,-150.587,-0.399
2.741,-149.749,-0.471
2.738,-149.016,-0.544
2.492,-148.597,-0.52
2.741,-151.529,-0.513
2.492,-152.996,-0.496
2.993,-150.796,-0.284
2.99,-150.587,-0.562
2.492,-146.189,-0.469
2.741,-149.016,-0.616
2.245,-145.979,-0.493
2.24,-151.215,-0.479
2.99,-148.388,-0.453
2.491,-150.378,-0.439
2.491,-149.959,-0.544
3.24,-151.529,-0.477
2.242,-149.749,-0.431
2.491,-149.959,-0.443
2.491,-149.959,-0.4
2.489,-148.178,-0.543
2.242,-152.158,-0.452
2.491,-151.948,-0.541
2.995,-148.178,-0.435
2.741,-151.215,-0.602
2.242,-144.199,-0.366
2.743,-152.577,-0.471
2.492,-146.922,-0.454
2.741,-150.796,-0.471
2.74,-149.016,-0.463
2.491,-149.54,-0.406
2.242,-151.529,-0.571
2.492,-149.959,-0.366
2.741,-149.54,-0.498
2.743,-146.608,-0.394
2.492,-148.388,-0.428
2.99,-145.979,-0.479
2.492,-149.016,-0.519
2.74,-150.587,-0.513
2.989,-148.388,-0.543
2.491,-151.006,-0.536
2.489,-147.341,-0.486
2.993,-152.786,-0.505
2.491,-147.76,-0.32
2.491,-151.006,-0.475
2.489,-148.178,-0.367
2.741,-149.959,-0.581
2.74,-151.739,-0.442
2.494,-148.597,-0.57
3.242,-151.006,-0.538
2.99,-145.142,-0.416
2.243,-152.996,-0.504
2.743,-147.55,-0.369
2.741,-151.529,-0.585
2.989,-152.367,-0.504
2.24,-147.341,-0.488
2.743,-152.577,-0.524
2.491,-149.749,-0.388
2.492,-152.996,-0.508
2.99,-149.749,-0.439
2.738,-150.168,-0.504
2.242,-148.178,-0.385
2.741,-149.54,-0.546
2.491,-151.739,-0.439
2.491,-149.54,-0.398
2.492,-152.158,-0.332
2.741,-147.55,-0.353
2.738,-153.205,-0.469
2.491,-150.168,-0.377
2.993,-151.529,-0.306
2.741,-152.158,-0.305
2.492,-149.54,-0.438
2.74,-151.006,-0.309
2.492,-152.158,-0.255
2.741,-152.367,-0.26
2.491,-151.948,-0.204
2.492,-149.54,-0.12
2.741,-150.168,-0.184
2.491,-152.367,-0.426
2.491,-148.807,-0.496
2.99,-154.566,-0.505
2.492,-152.158,-0.409
1.744,-155.195,-0.453
2.741,-149.749,-0.343
1.991,-151.529,-0.354
2.492,-150.587,-0.281
2.741,-151.215,-0.437
2.74,-151.215,-0.367
2.492,-155.614,-0.388
2.74,-151.215,-0.182
2.743,-154.566,-0.25
2.491,-146.398,-0.244
2.74,-153.205,-0.258
2.741,-148.807,-0.4
2.741,-152.158,-0.421
3.493,-154.566,-0.526
2.993,-149.33,-0.42
2.242,-154.566,-0.405
2.492,-151.215,-0.435
2.99,-154.147,-0.386
2.492,-151.948,-0.344
2.741,-148.807,-0.3
2.74,-153.414,-0.299
2.99,-153.205,-0.106
2.243,-150.587,-0.042
2.243,-155.404,-0.248
2.741,-152.158,-0.239
2.743,-154.985,-0.444
2.243,-149.33,-0.385
2.74,-152.577,-0.576
2.741,-148.807,-0.507
2.492,-151.948,-0.349
2.489,-152.786,-0.38
2.989,-149.749,-0.449
2.492,-152.577,-0.328
2.74,-147.76,-0.369
2.989,-154.147,-0.314
2.492,-150.587,-0.27
2.245,-147.341,-0.22
2.494,-152.158,-0.327
2.741,-149.54,-0.128
2.492,-150.587,-0.198
3.741,-151.529,-0.288
2.741,-151.948,-0.352
2.243,-153.205,-0.216
2.741,-149.749,-0.469
2.741,-152.367,-0.486
3.238,-148.388,-0.372
2.741,-152.367,-0.472
2.743,-151.006,-0.494
2.74,-149.749,-0.353
1.993,-151.006,-0.304
2.492,-148.388,-0.441
2.487,-152.158,-0.413
2.492,-148.388,-0.393
2.242,-149.749,-0.352
2.491,-152.577,-0.449
2.741,-147.76,-0.327
2.491,-153.624,-0.45
2.243,-150.796,-0.461
2.492,-153.938,-0.261
2.494,-150.168,-0.365
2.993,-150.587,-0.36
2.74,-148.388,-0.291
2.243,-149.749,-0.28
2.491,-151.739,-0.322
2.741,-149.54,-0.275
2.741,-151.948,-0.182
2.494,-146.922,-0.227
3.741,-146.398,-0.288
2.74,-149.016,-0.193
2.491,-146.398,-0.131
2.492,-151.529,-0.33
3.24,-148.178,-0.05
2.74,-150.587,-0.195
2.741,-150.168,-0.298
3.238,-152.367,-0.221
2.492,-150.378,0.045
2.238,-150.168,-0.267
2.993,-150.378,-0.121
2.74,-148.388,-0.266
2.741,-152.577,-0.229
2.99,-148.388,-0.262
2.491,-151.006,-0.212
2.492,-149.749,-0.331
2.993,-144.932,-0.314
2.74,-153.205,-0.4
2.743,-147.131,-0.3
2.741,-151.739,-0.278
2.492,-152.158,-0.431
2.74,-149.016,-0.369
2.242,-154.147,-0.466
2.494,-151.215,-0.31
3.238,-153.624,-0.481
2.496,-148.178,-0.325
2.74,-151.948,-0.52
2.99,-147.55,-0.447
2.491,-151.739,-0.334
2.492,-151.006,-0.416
3.242,-149.54,-0.46
2.989,-152.996,-0.255
2.242,-149.959,-0.187
2.99,-148.807,-0.215
2.491,-149.749,-0.184
2.242,-147.76,-0.043
2.743,-152.786,-0.271
2.989,-149.959,-0.343
2.242,-152.158,-0.388
2.99,-152.158,-0.471
2.491,-152.786,-0.498
2.491,-152.577,-0.322
2.491,-150.378,-0.259
2.492,-152.786,-0.338
2.741,-149.749,-0.266
2.494,-154.357,-0.331
2.492,-153.414,-0.356
2.242,-151.948,-0.297
2.741,-154.776,-0.123
2.741,-149.959,-0.044
2.243,-152.577,-0.205
2.491,-151.529,-0.264
2.743,-150.378,-0.496
2.99,-154.566,-0.466
2.741,-151.006,-0.548
2.741,-152.367,-0.438
2.494,-151.739,-0.303
2.491,-151.215,-0.394
2.993,-154.776,-0.198
2.993,-150.587,-0.193
2.741,-153.938,-0.142
2.74,-150.796,-0.193
2.99,-152.577,-0.189
2.243,-154.147,-0.365
2.741,-151.529,-0.41
2.99,-154.357,-0.536
2.492,-153.414,-0.355
2.74,-151.739,-0.264
2.74,-152.786,-0.41
2.743,-150.168,-0.264
2.243,-153.414,-0.298
2.741,-152.577,-0.315
2.741,-151.529,-0.125
2.494,-149.33,-0.195
2.989,-149.749,-0.222
2.743,-149.959,-0.231
2.492,-148.388,-0.271
2.743,-152.786,-0.43
2.491,-148.597,-0.491
2.74,-152.158,-0.441
2.741,-152.367,-0.618
2.489,-147.969,-0.397
2.74,-153.938,-0.465
2.491,-149.54,-0.294
2.741,-151.529,-0.28
2.741,-151.006,-0.463
2.99,-148.807,-0.487
2.492,-154.566,-0.347
2.491,-151.006,-0.367
3.493,-154.985,-0.176
2.243,-147.341,-0.128
2.489,-152.367,-0.182
2.741,-148.807,-0.049
2.491,-151.006,-0.331
2.242,-154.147,-0.32
2.989,-149.33,-0.365
2.741,-150.378,-0.438
2.242,-152.367,-0.594
2.741,-145.77,-0.338
2.99,-154.357,-0.543
2.242,-148.178,-0.276
2.74,-152.786,-0.396
2.74,-152.367,-0.502
2.494,-149.959,-0.303
2.492,-154.566,-0.28
2.74,-151.529,-0.367
2.243,-153.205,-0.271
2.74,-147.341,-0.149
3.238,-151.006,-0.288
2.491,-146.608,-0.269
2.494,-151.006,-0.289
2.743,-149.54,-0.249
2.741,-151.215,-0.254
2.741,-150.378,-0.133
2.99,-147.341,-0.208
2.99,-149.749,-0.226
2.74,-148.388,-0.273
2.242,-148.178,-0.199
2.243,-151.006,-0.273
2.99,-147.55,-0.348
2.741,-153.205,-0.293
2.491,-150.796,-0.43
3.487,-153.624,-0.526
2.741,-147.55,-0.425
2.492,-151.215,-0.5
2.99,-148.388,-0.367
2.74,-150.168,-0.58
2.99,-153.414,-0.516
2.74,-152.996,-0.414
2.993,-151.529,-0.413
3.242,-153.414,-0.469
2.242,-149.016,-0.281
2.492,-150.587,-0.3
2.492,-150.168,-0.305
2.741,-149.749,-0.403
2.741,-153.938,-0.558
2.741,-149.016,-0.31
2.242,-151.739,-0.35
2.245,-150.378,-0.261
2.99,-152.367,-0.051
2.242,-152.786,-0.11
2.489,-150.587,-0.299
2.99,-152.158,-0.262
2.492,-149.33,-0.195
1.744,-148.597,-0.184
2.492,-154.566,-0.347
2.993,-151.739,-0.485
2.989,-154.776,-0.413
2.741,-149.016,-0.444
2.741,-152.158,-0.532
2.489,-148.597,-0.422
2.489,-151.215,-0.433
2.492,-152.367,-0.342
3.493,-149.959,-0.359
2.741,-152.786,-0.282
2.492,-148.388,-0.377
3.24,-154.357,-0.33
2.741,-149.54,-0.243
2.243,-152.577,-0.255
2.743,-152.996,-0.178
2.491,-151.215,-0.198
2.99,-150.796,-0.294
2.491,-153.624,-0.5
2.743,-151.529,-0.511
2.491,-155.614,-0.449
1.995,-149.749,-0.304
2.741,-153.205,-0.331
2.492,-151.006,-0.382
2.743,-152.158,-0.233
2.74,-155.404,-0.217
2.741,-151.739,-0.028
2.743,-154.985,-0.117
1.994,-146.608,-0.304
2.741,-153.938,-0.389
2.99,-148.807,-0.406
2.741,-152.158,-0.382
2.993,-153.624,-0.415
2.741,-153.624,-0.322
2.74,-150.796,-0.394
2.243,-152.786,-0.365
2.492,-146.922,-0.336
2.74,-154.985,-0.125
2.242,-148.597,-0.288
2.741,-152.786,-0.297
2.99,-152.367,0.048
2.242,-150.378,-0.12
2.492,-154.985,-0.231
2.99,-152.577,-0.392
2.741,-154.776,-0.492
2.492,-148.807,-0.439
2.99,-152.158,-0.492
2.741,-152.367,-0.457
2.492,-149.54,-0.49
3.493,-152.996,-0.289
3.243,-153.205,-0.297
2.491,-152.158,-0.316
2.492,-151.006,-0.294
2.491,-148.807,-0.392
2.993,-150.378,-0.031
2.243,-147.55,-0.057
2.993,-152.577,-0.253
2.99,-149.749,-0.28
2.741,-151.948,-0.122
2.993,-152.786,-0.408
3.24,-152.786,-0.53
2.99,-154.147,-0.535
2.741,-149.749,-0.35
2.99,-150.168,-0.347
3.24,-153.205,-0.356
2.741,-149.016,-0.576
2.989,-154.147,-0.367
3.24,-152.367,-0.299
2.492,-154.985,-0.265
2.74,-151.739,-0.121
2.99,-151.948,-0.355
1.991,-152.158,-0.132
3.492,-150.168,-0.479
2.99,-154.985,-0.493
2.993,-152.577,-0.591
2.989,-151.739,-0.361
